Target_Gene,Timepoint,Dosage,RTN_A_median,RTN_A_CI_lower,RTN_A_CI_upper,RTN_B_median,RTN_B_CI_lower,RTN_B_CI_upper,Predictive_Effect_median,Predictive_Effect_CI_lower,Predictive_Effect_CI_upper
Pik3cb,T13,3.5nM,0.005357315219103929,0.005274391320821022,0.005960694504996794,0.005483444464926951,0.005220837100224477,0.005917884623042242,-0.00206167832758538,-0.05390024200733411,0.01273431363679702
Pik3cb,T7,0.6nM,0.0054494553077355816,0.005253578007804016,0.005922547168432688,0.0055473013035736984,0.005301796145983099,0.005910838207646629,-0.015823618902461513,-0.07943983847611431,0.033864907505612475
Pik3cb,T7,3.5nM,0.005618675570120874,0.005408735600869175,0.005876466267309399,0.0055473013035736984,0.005301796145983099,0.005910838207646629,-0.002009947207545012,-0.02177295063326922,0.06971031979521738
Pik3cd,T10,0.6nM,0.004886153414531597,0.0045298799111498,0.005470127407415494,0.005180546050211985,0.0046528379209607035,0.00563796203472216,0.0015279787516488943,-0.09113889186815857,0.03780402345155776
Pik3cd,T10,3.5nM,0.004780698805944967,0.004652539885555165,0.005436930619398504,0.005180546050211985,0.004520616349631252,0.0053208969924356635,-0.025435491557199322,-0.10771846276882666,0.0455889442951344
Pik3cd,T13,0.6nM,0.005103731827477337,0.004668668368755713,0.005590744500661333,0.005199209258843445,0.0042399625971069645,0.0056614533964312475,0.0021173739243841483,-0.07435762509450901,0.08994685579686283
Pik3cd,T13,3.5nM,0.00473615611058115,0.004470115465306099,0.005539478933198296,0.005199209258843445,0.004316333710712849,0.0056614533964312475,-0.003148565218423256,-0.1314449887832781,0.1020933536836269
Pik3cd,T7,0.6nM,0.005059420001718157,0.004857712377997956,0.005641975411138034,0.005181474469727006,0.004842484337263921,0.0054291490080627825,-0.012060111889775356,-0.05821631927434848,0.11709460629291527
Pik3cd,T7,3.5nM,0.005099440025951673,0.0046252423437275845,0.005655991863221993,0.005181474469727006,0.004843202926357905,0.0054291490080627825,-0.0025453023503257677,-0.08617951315755139,0.1021472906353124
Pik3cg,T10,0.6nM,0.00549832697581564,0.0052784492647600465,0.005862807242824906,0.005318155897158434,0.004986126755722079,0.005591051695957428,0.05611804233226474,0.003597924110872447,0.1017191392310163
Pik3cg,T10,3.5nM,0.005693858077046702,0.004989519954540122,0.006153814591188945,0.005318155897158434,0.005036884276415684,0.005630814434882593,0.09235050617664367,-0.05092727571859248,0.1566016437522305
Pik3cg,T13,0.6nM,0.005423900389752922,0.005208640088976379,0.006154775723482643,0.005237527430668809,0.004812497980302256,0.005651980046072993,0.09923956202218348,0.026392263818145252,0.16445283417118098
Pik3cg,T13,3.5nM,0.005749721989243927,0.004810733500421764,0.006173980718244926,0.005237527430668809,0.004813435079761745,0.005651980046072993,0.062236532411386804,-0.04193658407174846,0.19118143350239913
Pik3cg,T7,0.6nM,0.00537080834300333,0.005274180687179747,0.005823321025751761,0.0053628297351491,0.0049911693961207735,0.005756717399131103,0.048508516057471904,-0.04813211858784026,0.144988366285685
Pik3cg,T7,3.5nM,0.005274627545690568,0.005207959214686499,0.006028730836658477,0.0053628297351491,0.0049911693961207735,0.005756717399131103,0.03585349270641801,-0.030160145585731362,0.06660792795599477
Pik3r1,T10,0.6nM,0.005823859128332991,0.005298752203091837,0.006024648609999416,0.005533832855316173,0.005375144944916899,0.0058595997270074855,0.06258344091274631,0.014041791000305042,0.09219649742380524
Pik3r1,T10,3.5nM,0.0055398649736019,0.004816002229165564,0.005932469000601061,0.005533832855316173,0.00529106924174798,0.00584299246816136,0.011741157092162944,-0.15907935319645844,0.05216855254310293
Pik3r1,T13,0.6nM,0.005532585100903455,0.005238230969602852,0.005831209585293038,0.005448933689412178,0.005017265547954664,0.005833459618932202,0.08106131191898769,-0.15773797037532994,0.14602702308489873
Pik3r1,T13,3.5nM,0.005766651408305712,0.004998705277429751,0.0059300809614957276,0.005448933689412178,0.005140458761425585,0.005833459618932202,-0.016288123649769674,-0.10218353127115888,0.15375483236547208
Pik3r1,T7,0.6nM,0.00547014826305548,0.005364125153460415,0.005807502999051796,0.0054074249477824845,0.005131863787977413,0.005800641649534967,0.03340220846020626,-0.0037487640821416176,0.05595687862917155
Pik3r1,T7,3.5nM,0.005585236506868015,0.005038953526272846,0.005837595035667872,0.0054074249477824845,0.005158075850415134,0.005789147259953673,0.03901022181252834,-0.06691917877023563,0.09150975952324211
Plk1,T10,0.6nM,0.005176431149212854,0.004686223943507823,0.0058491888891633054,0.005080416324642583,0.004422628074623933,0.005545249502423376,0.04304808807798038,-0.025299316815640707,0.11965259938805593
Plk1,T10,3.5nM,0.0051332305409027765,0.004499156761042879,0.005706923641368263,0.005080416324642583,0.004296320648411369,0.005640322702787727,0.025529574135891638,-0.031229793181863787,0.07948390516475426
Plk1,T13,0.6nM,0.00494633931945415,0.0044594410655542675,0.0055042335980759974,0.004794905525352609,0.004438897258347441,0.005588762245568042,0.016505602296986374,-0.10502427092930082,0.12055315205994277
Plk1,T13,3.5nM,0.005321125279117382,0.004581269062589975,0.005631230477267858,0.004794905525352609,0.004438897258347441,0.005588762245568042,0.04781791312414819,-0.003776922132644632,0.20076561297673276
Plk1,T7,0.6nM,0.005101141406009347,0.004889112587511337,0.005404090105237248,0.005250829223786639,0.004935776601950339,0.005399414085401657,-0.026441249206443765,-0.08969309159911408,0.10282331103083481
Plk1,T7,3.5nM,0.005182323754967414,0.004892501369345122,0.005479730218419639,0.005250829223786639,0.004952341758034295,0.005445472358384424,-0.018446819489165225,-0.052004357539244435,0.04476987033194068
Plk4,T10,0.6nM,0.005553468009681317,0.004799953414118417,0.005683958166137804,0.005589249333154025,0.0049501668083093055,0.005774000282040504,-0.054020337304582555,-0.0924744442928265,0.0035689495514467104
Plk4,T10,3.5nM,0.005075239466951495,0.004758080634411355,0.0057531541216461445,0.005589249333154025,0.0049501668083093055,0.005771153410530011,-0.07282697252747014,-0.17264431992128315,0.004722667060326037
Plk4,T13,0.6nM,0.005235296746697914,0.004594434662873728,0.005647496671231529,0.005577696139152578,0.00467696111967374,0.0060090124462184626,-0.11162944663286598,-0.17594248116895717,-0.012980470688927194
Plk4,T13,3.5nM,0.0048979396833789875,0.004596782907322685,0.0055131134548796834,0.005577696139152578,0.004677801265232317,0.006023429332156676,-0.09637720427813812,-0.1840256732992757,0.011171633360245707
Plk4,T7,0.6nM,0.005359624737181006,0.004859761963633112,0.00559868867099768,0.00548503790449059,0.005008284182260748,0.0056758119819244075,-0.008836047027797011,-0.06739050429043657,0.01647010704221583
Plk4,T7,3.5nM,0.005149257668465941,0.004977759854852812,0.0058284375408395855,0.00548503790449059,0.004967380504689823,0.005738721533609522,0.02398706030461218,-0.15582017983505098,0.0641838431665087
Porcn,T10,0.6nM,0.005464828174889236,0.005203295101407983,0.005985212444515823,0.005285898714118841,0.004977632991953803,0.005864853367178994,0.024009847865404103,-0.03219823278051179,0.10846859471791623
Porcn,T10,3.5nM,0.005403150056374919,0.005011848419410976,0.005732770716723726,0.005285898714118841,0.004899343615430733,0.005864853367178994,-0.010387859274517627,-0.06443841247866747,0.09007074143302653
Porcn,T13,0.6nM,0.005422646480999745,0.005054281368671669,0.005668981766064141,0.0055229798036418734,0.0050935997345086526,0.005801936638686313,-0.013709099870947684,-0.057820918772287254,0.0473126938165787
Porcn,T13,3.5nM,0.005591605794311607,0.004981019878248782,0.005799920024432487,0.0055229798036418734,0.005181149803671873,0.005801936638686313,-0.011075105181290358,-0.0754847748298209,0.05624772988584366
Porcn,T7,0.6nM,0.005424621388962626,0.005216388748056281,0.0056235798563554085,0.005554568695892279,0.005364802961108006,0.005826013819192464,0.002225981890493107,-0.05730857507411088,0.030834715451987668
Porcn,T7,3.5nM,0.005583103758035843,0.005112571120618071,0.00584561032483872,0.005554568695892279,0.005347680120460888,0.0058266607057144565,-0.004536108728259712,-0.072050350129141,0.05282110377991105
Ppia,T10,0.6nM,0.006129848613159662,0.005566246179320353,0.006497575482066976,0.005656384810016237,0.00524944757370841,0.005903101394660092,0.14447025174082212,0.02800922736561137,0.24164979983160584
Ppia,T10,3.5nM,0.0077942171044124535,0.005633628761214695,0.008177550294479075,0.005656384810016237,0.005104026591099127,0.005926870911812111,0.36985218805558817,0.14858558028183882,0.5853235083592735
Ppia,T13,0.6nM,0.006201532730627809,0.005515491555293127,0.0066176335823741935,0.0058348938320892125,0.005274660127166915,0.00606762037599571,0.1136365511778144,0.09658842784294343,0.12969810109120344
Ppia,T13,3.5nM,0.008325839178954542,0.005768495672887081,0.009194737960290394,0.0058348938320892125,0.005274660127166915,0.00606762037599571,0.46127166966290284,0.1394822927518079,0.6942076125043724
Ppia,T7,0.6nM,0.005722761340833986,0.005242476365348943,0.006042443087910628,0.005464942377712286,0.005093870386441346,0.005728302325147562,0.0630849694926736,0.0031688746188641274,0.08345873479435983
Ppia,T7,3.5nM,0.006394701228719559,0.00546558626641082,0.006606694209863741,0.005464942377712286,0.005093870386441346,0.005728302325147562,0.17419853201867777,0.07198522750154328,0.2740240897355812
Ppib,T10,0.6nM,0.005428880866869263,0.005147505384426312,0.005681968867913898,0.005458959957075007,0.005186374728457994,0.005812539699986351,-0.01085758271152349,-0.04820139295723974,0.03593307992080975
Ppib,T10,3.5nM,0.005499759919889522,0.005260982745866313,0.0057244689154058144,0.005458959957075007,0.005186374728457994,0.005754070094967782,0.015233109255040189,-0.04300140798411643,0.042447184322160034
Ppib,T13,0.6nM,0.005432279712452935,0.0052281733838089525,0.005838062497285919,0.005554727370136871,0.005314434242458418,0.0057896966526066185,-0.010409149948169185,-0.08778424459819745,0.06703369917118383
Ppib,T13,3.5nM,0.00530546043145267,0.004980365926895456,0.005596314260099256,0.005554727370136871,0.005314434242458418,0.0057896966526066185,-0.07748229577117682,-0.1463869027845739,0.004638011193362214
Ppib,T7,0.6nM,0.005594185328638767,0.005434494544467263,0.005844051987971257,0.005448951600316918,0.005298590336697438,0.005680529268987556,0.03194159743279747,-0.025309412487306494,0.09895787889285824
Ppib,T7,3.5nM,0.005490546550688442,0.005248103094175108,0.005760384820301555,0.005448951600316918,0.005298590336697438,0.00576590957729122,-0.005732443194167233,-0.030882850135907754,0.039442369869527774
Prdx1,T10,0.6nM,0.0051233269305116895,0.004802023965639049,0.005863813684454745,0.005274237228336293,0.004704772194750654,0.005586722599839333,0.03776374189855052,-0.13894118434732827,0.14143137183785184
Prdx1,T10,3.5nM,0.004915834652011607,0.004409759634162802,0.0053611965915675444,0.005274237228336293,0.004704772194750654,0.005586722599839333,-0.11146344524146617,-0.1515062745782576,-0.027591470343353883
Prdx1,T13,0.6nM,0.005069768409560144,0.004654854477680343,0.005501533991774124,0.005159963230457549,0.004695021771588598,0.00585931343009611,-0.022237297568270836,-0.1572456410058294,0.022375066172199767
Prdx1,T13,3.5nM,0.004669430689303255,0.004353200296840743,0.005679641113133426,0.005159963230457549,0.004695021771588598,0.00585931343009611,-0.08778788600527279,-0.24476541517334366,0.006611367423608378
Prdx1,T7,0.6nM,0.005238322141373967,0.004904356241411254,0.0055688742553696765,0.004876393802200449,0.004634193774925294,0.0054944172433880455,0.038661325548273055,0.008720775658067587,0.15170425060593545
Prdx1,T7,3.5nM,0.0050721311697881875,0.0047863434897681655,0.005554757413005319,0.004876393802200449,0.004634193774925294,0.0054944172433880455,0.0031006479841783636,-0.02177904115735143,0.07586781371938091
Prkdc,T10,0.6nM,0.005497056361392888,0.005051651241626117,0.005853004556349417,0.005592835421425678,0.0051592696062762,0.0060568365008207455,0.003973290672908451,-0.1017476362573319,0.045751841689661496
Prkdc,T10,3.5nM,0.005652853176550771,0.00511521363044221,0.005999764711237327,0.005592835421425678,0.0051592696062762,0.0060568365008207455,-0.0049252452712432,-0.09244939133950107,0.04941657522732613
Prkdc,T13,0.6nM,0.0053615599199659785,0.00489340265675624,0.005668578311915968,0.005551348444689641,0.005119385636082351,0.006176217800922755,-0.014975018118166181,-0.11243777899624383,0.03227014177551755
Prkdc,T13,3.5nM,0.00557838595816073,0.005172649394182829,0.005976709268013761,0.005551348444689641,0.005119385636082351,0.006176217800922755,-0.026493221014686007,-0.08162179226956129,0.08632592664563508
Prkdc,T7,0.6nM,0.005473485548371356,0.005269142642140134,0.005958423678206556,0.005388884008042557,0.005325445904440796,0.005670746004373632,0.006638596522086088,-0.04124142177202842,0.12918996666013172
Prkdc,T7,3.5nM,0.005590344490216581,0.005177092705186166,0.005830066728975651,0.005388884008042557,0.005355843304041894,0.005670746004373632,0.010735819505296286,-0.05405528139124872,0.10580443930029619
Prmt5,T10,0.6nM,0.005258045740925929,0.004891736909154398,0.005626839940103765,0.005256727272597562,0.005074458336268317,0.005473357585698952,0.037685404815151216,-0.06939876545340573,0.09687975412073532
Prmt5,T10,3.5nM,0.005348475094595025,0.005265337462177376,0.0056704799436877815,0.005256727272597562,0.005074458336268317,0.005485549427598751,0.05998485756153127,0.037410163543926664,0.12740996267695454
Prmt5,T13,0.6nM,0.005454509662718015,0.005274975671804162,0.005672019770658422,0.005246101908026555,0.00502370010273213,0.005697039253221959,0.031644339869148184,-0.037380296193510625,0.09977258105492008
Prmt5,T13,3.5nM,0.005501220520976537,0.005174032760675661,0.005698879099623095,0.005246101908026555,0.00498821646354014,0.0056520883304532615,-0.008850746292866207,-0.0721977747158371,0.15247823045082576
Prmt5,T7,0.6nM,0.00520686439885287,0.005025561693429291,0.005740652329989336,0.005261597053098647,0.0050586197642606915,0.005408828272599571,0.004452493220041643,-0.04691129995080782,0.0805893159676712
Prmt5,T7,3.5nM,0.005567847291575889,0.00511464483580581,0.005800893718442539,0.005261597053098647,0.0050586197642606915,0.005413363075419973,0.0481983435909078,-0.04462954766681683,0.11423906498518115
Psmc5,T10,0.6nM,0.004780396437278122,0.004066504633841214,0.005322418508726902,0.00473393802241627,0.003910707461092415,0.005149756602523365,0.028982621406444725,-0.0214850988832836,0.08983237533747547
Psmc5,T10,3.5nM,0.004900456741335815,0.00427351197241128,0.0054531984902977775,0.00473393802241627,0.003910707461092415,0.005201873136097974,0.09036792858890963,-0.0005486682673802679,0.2111576259220405
Psmc5,T13,0.6nM,0.004745358135830257,0.004152621066556207,0.005133468173146763,0.004857929425158957,0.0035598610741154986,0.005399139923570573,-0.007119868666311755,-0.05347163365298003,0.21717419658357265
Psmc5,T13,3.5nM,0.004978904164035888,0.004616857035361867,0.005662491205307879,0.004857929425158957,0.0036993649857846533,0.005399139923570573,0.11608463007448162,-0.02101772847159908,0.39064564391172774
Psmc5,T7,0.6nM,0.00482856191217619,0.00441702787906567,0.005448915967926293,0.0048004816928147055,0.0040427639113221284,0.005495995554710449,-0.012079802929318317,-0.038023218265816484,0.06613449779922148
Psmc5,T7,3.5nM,0.005198292233267367,0.004414245282660165,0.005433943163639366,0.0048004816928147055,0.0040427639113221284,0.005495995554710449,0.027135409379442824,-0.007537865681210312,0.14221327137034695
Pten,T10,0.6nM,0.006105864837570802,0.005595202149513344,0.006442964419645786,0.006115641783385857,0.005576002386243446,0.0062700253582637575,-0.0071115788272698545,-0.06964537037382262,0.08960084469637669
Pten,T10,3.5nM,0.006264887529640583,0.005973076198945283,0.006555955503411158,0.006115641783385857,0.005576002386243446,0.0062700253582637575,0.04369732864554524,-0.0656166174993323,0.11786439402027979
Pten,T13,0.6nM,0.006278172042983167,0.006091127331421521,0.007050229986769633,0.00596910349237859,0.0058509753257327945,0.006138318106694955,0.051324629974233135,-0.011267925873099476,0.140361337938527
Pten,T13,3.5nM,0.0063236219864041075,0.006058479080703701,0.006723064037705688,0.00596910349237859,0.0058509753257327945,0.006137023808558167,0.06567370493917926,0.026050263808548652,0.11254286172739594
Pten,T7,0.6nM,0.005876439158058369,0.005486939587606962,0.006483105165688588,0.005930962633884099,0.0056510362223106195,0.006014330727542432,-0.035784379628312844,-0.08864414366433812,0.06296928136920743
