shRNA_ID,Target_Gene,RTN_A,RTN_B,Predictive_Effect,Timepoint,Dosage,Gene_Category,Sort_Order
Smarca4_06,Smarca4,0.005302214429527153,0.005357527622961314,-0.014972367192610572,T13,0.6nM,Other,4
Smarca4_07,Smarca4,0.005735454234890931,0.005842677984354745,-0.02672202929208643,T13,0.6nM,Other,4
Smarca4_08,Smarca4,0.004595020738264764,0.004856495005350808,-0.07984410518296298,T13,0.6nM,Other,4
Smarca4_09,Smarca4,0.0060726926538631565,0.0060924669774674685,-0.0046901717020458,T13,0.6nM,Other,4
Smarca4_10,Smarca4,0.006161168671141029,0.0064018185575876125,-0.055277756021186786,T13,0.6nM,Other,4
Smarca4_01,Smarca4,0.005339000863323314,0.005323433373917319,0.00421276328164418,T13,3.5nM,Other,4
Smarca4_02,Smarca4,0.005020750510373468,0.004469163282401733,0.16789828176800806,T13,3.5nM,Other,4
Smarca4_03,Smarca4,0.005582856520140624,0.005264441056620044,0.08472311561032153,T13,3.5nM,Other,4
Smarca4_04,Smarca4,0.004878609279821773,0.004533071342482448,0.10598107784651005,T13,3.5nM,Other,4
Smarca4_05,Smarca4,0.006096671957607936,0.00526759835964359,0.21087657315272199,T13,3.5nM,Other,4
Smarca4_06,Smarca4,0.005086466865131436,0.005357527622961314,-0.07490349639599109,T13,3.5nM,Other,4
Smarca4_07,Smarca4,0.005720504944519455,0.005842677984354745,-0.03048728002107048,T13,3.5nM,Other,4
Smarca4_08,Smarca4,0.0046993479945298825,0.004856495005350808,-0.047454872228062335,T13,3.5nM,Other,4
Smarca4_09,Smarca4,0.006249661109513531,0.0060924669774674685,0.03675143491367302,T13,3.5nM,Other,4
Smarca4_10,Smarca4,0.005759181226625436,0.0064018185575876125,-0.15261806748155204,T13,3.5nM,Other,4
Smo_01,Smo,0.005893490623671187,0.005507225797087287,0.09779661282892395,T7,0.6nM,Other,4
Smo_02,Smo,0.0052949994714453046,0.005422870101296621,-0.03442607243776201,T7,0.6nM,Other,4
Smo_03,Smo,0.005512566567053887,0.005817275663013755,-0.07761949866500552,T7,0.6nM,Other,4
Smo_04,Smo,0.006023199297385503,0.005589492034966557,0.10781281706156741,T7,0.6nM,Other,4
Smo_05,Smo,0.005584247103568058,0.00586422889296608,-0.07057863355867652,T7,0.6nM,Other,4
Smo_06,Smo,0.00479736769072254,0.004286881192878537,0.1623145833870666,T7,0.6nM,Other,4
Smo_07,Smo,0.00537030954879362,0.005149574958219031,0.06055189034477629,T7,0.6nM,Other,4
Smo_08,Smo,0.005294037488324144,0.005000378726178213,0.08233104290747417,T7,0.6nM,Other,4
Smo_09,Smo,0.006103970747642459,0.006102399671438765,0.00037137720429975197,T7,0.6nM,Other,4
Smo_10,Smo,0.005633331690284495,0.005776626301739347,-0.0362387477910716,T7,0.6nM,Other,4
Smo_01,Smo,0.005690012025399815,0.005507225797087287,0.047105941143912616,T7,3.5nM,Other,4
Smo_02,Smo,0.005567015281437817,0.005422870101296621,0.03784743075868775,T7,3.5nM,Other,4
Smo_03,Smo,0.004947755916064495,0.005817275663013755,-0.23356934004281887,T7,3.5nM,Other,4
Smo_04,Smo,0.006062072606497799,0.005589492034966557,0.1170939526692118,T7,3.5nM,Other,4
Smo_05,Smo,0.00581867628696602,0.00586422889296608,-0.011250429718088015,T7,3.5nM,Other,4
Smo_06,Smo,0.0043714660365941575,0.004286881192878537,0.02818875556715011,T7,3.5nM,Other,4
Smo_07,Smo,0.005709975732903675,0.005149574958219031,0.1490312559031528,T7,3.5nM,Other,4
Smo_08,Smo,0.005581228422997325,0.005000378726178213,0.1585453247676528,T7,3.5nM,Other,4
Smo_09,Smo,0.005873969909578934,0.006102399671438765,-0.055040795858475905,T7,3.5nM,Other,4
Smo_10,Smo,0.005792473645370504,0.005776626301739347,0.003952407442594535,T7,3.5nM,Other,4
Smo_01,Smo,0.0058981559973745774,0.005507367944390756,0.09890098260825368,T10,0.6nM,Other,4
Smo_02,Smo,0.005330659818966536,0.005790136688239367,-0.11928328834434518,T10,0.6nM,Other,4
Smo_03,Smo,0.005110270049150716,0.00556026726862547,-0.12175469995346659,T10,0.6nM,Other,4
Smo_04,Smo,0.006188319347105246,0.006046384974688079,0.0334748101187355,T10,0.6nM,Other,4
Smo_05,Smo,0.005685024263200091,0.006125891475002631,-0.1077533022527284,T10,0.6nM,Other,4
Smo_06,Smo,0.004388550241177156,0.004199418918725423,0.06355471039623214,T10,0.6nM,Other,4
Smo_07,Smo,0.005771643956120119,0.0059779475018959674,-0.05066792245391946,T10,0.6nM,Other,4
Smo_08,Smo,0.005342464060944691,0.005396329167705571,-0.014473055301812348,T10,0.6nM,Other,4
Smo_09,Smo,0.005788145834092211,0.005758733111835206,0.007349809505134606,T10,0.6nM,Other,4
Smo_10,Smo,0.005733491501345026,0.006088498701443782,-0.08667257424540824,T10,0.6nM,Other,4
Smo_01,Smo,0.005793122546144277,0.005507367944390756,0.0729781862976687,T10,3.5nM,Other,4
Smo_02,Smo,0.004867342796006781,0.005790136688239367,-0.2504630224768729,T10,3.5nM,Other,4
Smo_03,Smo,0.005200465511634442,0.00556026726862547,-0.0965134618322467,T10,3.5nM,Other,4
Smo_04,Smo,0.0060155974317986395,0.006046384974688079,-0.007364814573572681,T10,3.5nM,Other,4
Smo_05,Smo,0.006095489129340666,0.006125891475002631,-0.007177814882680075,T10,3.5nM,Other,4
Smo_06,Smo,0.004220509023011371,0.004199418918725423,0.007227295223315938,T10,3.5nM,Other,4
Smo_07,Smo,0.006168163679855338,0.0059779475018959674,0.04519082207939579,T10,3.5nM,Other,4
Smo_08,Smo,0.005382386274766724,0.005396329167705571,-0.003732421330817147,T10,3.5nM,Other,4
Smo_09,Smo,0.005650689185252308,0.005758733111835206,-0.027324625671580803,T10,3.5nM,Other,4
Smo_10,Smo,0.005946721527133762,0.006088498701443782,-0.033992014235193886,T10,3.5nM,Other,4
Smo_01,Smo,0.005701826644503032,0.005578676752633959,0.031501217775084994,T13,0.6nM,Other,4
Smo_02,Smo,0.004987909298936216,0.005090288654206853,-0.029312238130859328,T13,0.6nM,Other,4
Smo_03,Smo,0.005914317486237408,0.0048002962622693554,0.30108824268286033,T13,0.6nM,Other,4
Smo_04,Smo,0.006258214397262551,0.006062300088190002,0.04588581571915788,T13,0.6nM,Other,4
Smo_05,Smo,0.00518676183256595,0.006186335878779251,-0.25425103966156476,T13,0.6nM,Other,4
Smo_06,Smo,0.003922224397233511,0.004016058591581128,-0.03410824042117952,T13,0.6nM,Other,4
Smo_07,Smo,0.005420406554212831,0.005593387352516425,-0.04532117902892787,T13,0.6nM,Other,4
Smo_08,Smo,0.005283730510889984,0.005495813565250157,-0.05677617850622839,T13,0.6nM,Other,4
Smo_09,Smo,0.005751360461013075,0.005922673697654018,-0.042345344740321256,T13,0.6nM,Other,4
Smo_10,Smo,0.005658218245879864,0.00570575209674083,-0.0120692414349504,T13,0.6nM,Other,4
Smo_01,Smo,0.005883596892086176,0.005578676752633959,0.07677544619132746,T13,3.5nM,Other,4
Smo_02,Smo,0.005485420980243496,0.005090288654206853,0.10785487562783057,T13,3.5nM,Other,4
Smo_03,Smo,0.005526384118569957,0.0048002962622693554,0.20321239393664847,T13,3.5nM,Other,4
Smo_04,Smo,0.006313615887899019,0.006062300088190002,0.05860122332254157,T13,3.5nM,Other,4
Smo_05,Smo,0.006093946853184148,0.006186335878779251,-0.02170824675947571,T13,3.5nM,Other,4
Smo_06,Smo,0.004062278835387406,0.004016058591581128,0.016508952434192148,T13,3.5nM,Other,4
Smo_07,Smo,0.006407402275143479,0.005593387352516425,0.1960173267816447,T13,3.5nM,Other,4
Smo_08,Smo,0.005710632179486255,0.005495813565250157,0.05531739955648223,T13,3.5nM,Other,4
Smo_09,Smo,0.005940837994942446,0.005922673697654018,0.004417842334727196,T13,3.5nM,Other,4
Smo_10,Smo,0.005812339484684153,0.00570575209674083,0.026701903625501677,T13,3.5nM,Other,4
Snai1_01,Snai1,0.005161339657830817,0.005279334701838158,-0.032610558861899355,T7,0.6nM,Other,4
Snai1_02,Snai1,0.005520004277672729,0.005219109140735045,0.08086581344608255,T7,0.6nM,Other,4
Snai1_03,Snai1,0.005580340175055009,0.005437484875230848,0.03741358789254381,T7,0.6nM,Other,4
Snai1_04,Snai1,0.0059423670028883845,0.005252084798961694,0.17814749948609135,T7,0.6nM,Other,4
Snai1_05,Snai1,0.0052572957466592825,0.0051974933487066175,0.016504888461547997,T7,0.6nM,Other,4
Snai1_06,Snai1,0.005755354088964268,0.0057155792246287584,0.010004980054796954,T7,0.6nM,Other,4
Snai1_07,Snai1,0.0056004351565880454,0.00560929554525233,-0.002280668784718443,T7,0.6nM,Other,4
Snai1_08,Snai1,0.005771706854504364,0.005330667221113525,0.1146819056654,T7,0.6nM,Other,4
Snai1_09,Snai1,0.0062862800883274105,0.006874364052987839,-0.12901970250282624,T7,0.6nM,Other,4
Snai1_10,Snai1,0.005430748991075833,0.005933613944549934,-0.12775988108376002,T7,0.6nM,Other,4
Snai1_01,Snai1,0.004946070898948706,0.005279334701838158,-0.09407321355142444,T7,3.5nM,Other,4
Snai1_02,Snai1,0.0056754447136257505,0.005219109140735045,0.12092987124091,T7,3.5nM,Other,4
Snai1_03,Snai1,0.0052571390886080906,0.005437484875230848,-0.04866157796167169,T7,3.5nM,Other,4
Snai1_04,Snai1,0.006133120595684472,0.005252084798961694,0.22373110915816738,T7,3.5nM,Other,4
Snai1_05,Snai1,0.005380068529075377,0.0051974933487066175,0.04980854249734613,T7,3.5nM,Other,4
Snai1_06,Snai1,0.0052675774619180184,0.0057155792246287584,-0.11776008591108258,T7,3.5nM,Other,4
Snai1_07,Snai1,0.005624562327264506,0.00560929554525233,0.003921239614846813,T7,3.5nM,Other,4
Snai1_08,Snai1,0.005462543813045815,0.005330667221113525,0.03525682456633793,T7,3.5nM,Other,4
Snai1_09,Snai1,0.0056621046559622214,0.006874364052987839,-0.27988784040592724,T7,3.5nM,Other,4
Snai1_10,Snai1,0.005465314870421032,0.005933613944549934,-0.11860644904901453,T7,3.5nM,Other,4
Snai1_01,Snai1,0.004598533344551991,0.0048466157796129864,-0.07580391430448283,T10,0.6nM,Other,4
Snai1_02,Snai1,0.004986481889294456,0.004633275090733684,0.1059899685405831,T10,0.6nM,Other,4
Snai1_03,Snai1,0.004669736563252088,0.0048513491821272165,-0.05504485853049597,T10,0.6nM,Other,4
Snai1_04,Snai1,0.005925611735273995,0.005544203392408366,0.09598391490339402,T10,0.6nM,Other,4
Snai1_05,Snai1,0.005124376240170703,0.005241106624498304,-0.03249505468199787,T10,0.6nM,Other,4
Snai1_06,Snai1,0.005450032481403454,0.005758821652218676,-0.07950881502480305,T10,0.6nM,Other,4
Snai1_07,Snai1,0.005416861174279213,0.0056021652238144965,-0.04852741597290928,T10,0.6nM,Other,4
Snai1_08,Snai1,0.005693538071013907,0.005195944122021325,0.13193953297150318,T10,0.6nM,Other,4
Snai1_09,Snai1,0.005938484223497004,0.006814446547890982,-0.1985017543955726,T10,0.6nM,Other,4
Snai1_10,Snai1,0.005517952178683828,0.005792939233900883,-0.07016257804164397,T10,0.6nM,Other,4
Snai1_01,Snai1,0.004360339450325814,0.0048466157796129864,-0.15253726343511728,T10,3.5nM,Other,4
Snai1_02,Snai1,0.0048447730631268095,0.004633275090733684,0.06439674726726881,T10,3.5nM,Other,4
Snai1_03,Snai1,0.004990829156310566,0.0048513491821272165,0.04089349592433473,T10,3.5nM,Other,4
Snai1_04,Snai1,0.006066191494409311,0.005544203392408366,0.12981085636100737,T10,3.5nM,Other,4
Snai1_05,Snai1,0.005326538413329706,0.005241106624498304,0.023326806079085202,T10,3.5nM,Other,4
Snai1_06,Snai1,0.0050325107235241135,0.005758821652218676,-0.19449530187704597,T10,3.5nM,Other,4
Snai1_07,Snai1,0.005855002897034847,0.0056021652238144965,0.06368535133984621,T10,3.5nM,Other,4
Snai1_08,Snai1,0.0054640776304054495,0.005195944122021325,0.07259206483148317,T10,3.5nM,Other,4
Snai1_09,Snai1,0.006196416164737822,0.006814446547890982,-0.13716244784018425,T10,3.5nM,Other,4
Snai1_10,Snai1,0.005355804790843575,0.005792939233900883,-0.11319215361411099,T10,3.5nM,Other,4
Snai1_01,Snai1,0.004605249874238135,0.005517001811259226,-0.2606050171156911,T13,0.6nM,Other,4
Snai1_02,Snai1,0.004775312532074873,0.004808870782409327,-0.010103003584867463,T13,0.6nM,Other,4
Snai1_03,Snai1,0.004601686887970532,0.004850586338607,-0.07599632896147929,T13,0.6nM,Other,4
Snai1_04,Snai1,0.0052717862341717095,0.0053756583382898356,-0.028149575750467223,T13,0.6nM,Other,4
Snai1_05,Snai1,0.005233913834438809,0.00503940037262631,0.054638092824666896,T13,0.6nM,Other,4
Snai1_06,Snai1,0.005496545660287214,0.00566081250422025,-0.0424839075476397,T13,0.6nM,Other,4
Snai1_07,Snai1,0.005358240290131256,0.005512685270556467,-0.04099595739152554,T13,0.6nM,Other,4
Snai1_08,Snai1,0.00529525053069218,0.005212205848133766,0.022804881035149396,T13,0.6nM,Other,4
Snai1_09,Snai1,0.00576684833424381,0.006558918445507048,-0.18567485589437308,T13,0.6nM,Other,4
Snai1_10,Snai1,0.00567292784418994,0.005540073937332976,0.03418828353679085,T13,0.6nM,Other,4
Snai1_01,Snai1,0.0047835027117588864,0.005517001811259226,-0.2058170379423398,T13,3.5nM,Other,4
Snai1_02,Snai1,0.004574756683011302,0.004808870782409327,-0.07200314754516181,T13,3.5nM,Other,4
Snai1_03,Snai1,0.005030870545508049,0.004850586338607,0.05264891589738841,T13,3.5nM,Other,4
Snai1_04,Snai1,0.005598127425742488,0.0053756583382898356,0.05850287881440217,T13,3.5nM,Other,4
Snai1_05,Snai1,0.005172416045184602,0.00503940037262631,0.037586242752810466,T13,3.5nM,Other,4
Snai1_06,Snai1,0.005088405653843451,0.00566081250422025,-0.15379545132886782,T13,3.5nM,Other,4
Snai1_07,Snai1,0.005753880351364026,0.005512685270556467,0.061779983734610217,T13,3.5nM,Other,4
Snai1_08,Snai1,0.005140811013117034,0.005212205848133766,-0.019898085476191648,T13,3.5nM,Other,4
Snai1_09,Snai1,0.005743892196284957,0.006558918445507048,-0.1914292641726981,T13,3.5nM,Other,4
Snai1_10,Snai1,0.005502877326967491,0.005540073937332976,-0.009719062772450179,T13,3.5nM,Other,4
Snai2_01,Snai2,0.005560709466702115,0.005586604036116422,-0.006702607595283539,T7,0.6nM,Other,4
Snai2_02,Snai2,0.005317855717581711,0.005840155716445075,-0.13516220131771917,T7,0.6nM,Other,4
Snai2_03,Snai2,0.005543220808374484,0.005602971972891666,-0.015467798947056167,T7,0.6nM,Other,4
Snai2_04,Snai2,0.005459532756700016,0.005591077694519661,-0.03434890679996659,T7,0.6nM,Other,4
Snai2_05,Snai2,0.00568330292093767,0.006025618250947926,-0.0843796615284022,T7,0.6nM,Other,4
Snai2_06,Snai2,0.005869204021435753,0.005943707735931814,-0.0181983183933434,T7,0.6nM,Other,4
Snai2_07,Snai2,0.005893199605738662,0.005625619849389754,0.06703906585320155,T7,0.6nM,Other,4
Snai2_08,Snai2,0.0049809403990721795,0.004689068025699857,0.08711693930083682,T7,0.6nM,Other,4
Snai2_09,Snai2,0.005259910393481265,0.00497877057367104,0.07924868611404579,T7,0.6nM,Other,4
Snai2_10,Snai2,0.004704324025701295,0.004809356716038356,-0.031856502752988694,T7,0.6nM,Other,4
Snai2_01,Snai2,0.005441891131069574,0.005586604036116422,-0.03786347473556848,T7,3.5nM,Other,4
Snai2_02,Snai2,0.0055614490777484375,0.005840155716445075,-0.07054599922070402,T7,3.5nM,Other,4
Snai2_03,Snai2,0.005446092663769199,0.005602971972891666,-0.040970746307146,T7,3.5nM,Other,4
Snai2_04,Snai2,0.005438036457036909,0.005591077694519661,-0.040040569690516066,T7,3.5nM,Other,4
Snai2_05,Snai2,0.005434062806724447,0.006025618250947926,-0.14907803455962843,T7,3.5nM,Other,4
Snai2_06,Snai2,0.005852575181526185,0.005943707735931814,-0.02229161524725192,T7,3.5nM,Other,4
Snai2_07,Snai2,0.006038194776522801,0.005625619849389754,0.10210522921118131,T7,3.5nM,Other,4
Snai2_08,Snai2,0.004530847596201306,0.004689068025699857,-0.04952024497832084,T7,3.5nM,Other,4
Snai2_09,Snai2,0.005086011961586036,0.00497877057367104,0.030745318827419366,T7,3.5nM,Other,4
Snai2_10,Snai2,0.004979757051712295,0.004809356716038356,0.05023142230373731,T7,3.5nM,Other,4
Snai2_01,Snai2,0.005367380100933886,0.005902685844598543,-0.1371535012219309,T10,0.6nM,Other,4
Snai2_02,Snai2,0.0055863866561061,0.005937127799098644,-0.08784973628751507,T10,0.6nM,Other,4
Snai2_03,Snai2,0.005433045409598077,0.005782782520989545,-0.09000274107614467,T10,0.6nM,Other,4
Snai2_04,Snai2,0.005930596602109886,0.005889788635214527,0.009961381830703693,T10,0.6nM,Other,4
Snai2_05,Snai2,0.005430647747667894,0.005934202604489794,-0.12792989625104353,T10,0.6nM,Other,4
Snai2_06,Snai2,0.005924979761660419,0.0055100017474601975,0.10475744977423514,T10,0.6nM,Other,4
Snai2_07,Snai2,0.006114239106268114,0.006106417578454549,0.0018467225159325084,T10,0.6nM,Other,4
Snai2_08,Snai2,0.004599097381150939,0.004821196652842698,-0.06804053171422038,T10,0.6nM,Other,4
Snai2_09,Snai2,0.005357930068510394,0.005127845362281607,0.063322995283107,T10,0.6nM,Other,4
Snai2_10,Snai2,0.004969418786085266,0.004741611763444975,0.06769958494532766,T10,0.6nM,Other,4
Snai2_01,Snai2,0.005201065173638979,0.005902685844598543,-0.1825644438573512,T10,3.5nM,Other,4
Snai2_02,Snai2,0.005917458464296422,0.005937127799098644,-0.00478749358042601,T10,3.5nM,Other,4
Snai2_03,Snai2,0.005414090128530346,0.005782782520989545,-0.09504494189228575,T10,3.5nM,Other,4
Snai2_04,Snai2,0.0055876975567605925,0.005889788635214527,-0.0759619268525524,T10,3.5nM,Other,4
Snai2_05,Snai2,0.0057801211240812505,0.005934202604489794,-0.03795445876910749,T10,3.5nM,Other,4
Snai2_06,Snai2,0.006095230290217652,0.0055100017474601975,0.1456279534953598,T10,3.5nM,Other,4
Snai2_07,Snai2,0.005094894351048882,0.006106417578454549,-0.26127401888212437,T10,3.5nM,Other,4
Snai2_08,Snai2,0.0044460392778439845,0.004821196652842698,-0.11687058365065864,T10,3.5nM,Other,4
Snai2_09,Snai2,0.005194280577591209,0.005127845362281607,0.018571189639870735,T10,3.5nM,Other,4
Snai2_10,Snai2,0.0048035367389816655,0.004741611763444975,0.018719480060601704,T10,3.5nM,Other,4
Snai2_01,Snai2,0.005425865701140561,0.006001778220838388,-0.14553667005417645,T13,0.6nM,Other,4
Snai2_02,Snai2,0.0057058944489458,0.005905392131658667,-0.049579801752343285,T13,0.6nM,Other,4
Snai2_03,Snai2,0.005595645372165076,0.006376961500004486,-0.18856463753889202,T13,0.6nM,Other,4
Snai2_04,Snai2,0.005749308712820557,0.005656727637714101,0.023420790045990673,T13,0.6nM,Other,4
Snai2_05,Snai2,0.005868974616746507,0.0062028097860004055,-0.07981341573158804,T13,0.6nM,Other,4
Snai2_06,Snai2,0.0058429843900238455,0.0058719438988219675,-0.00713274956591172,T13,0.6nM,Other,4
Snai2_07,Snai2,0.006127004797789476,0.006329101803175977,-0.04681879255259821,T13,0.6nM,Other,4
Snai2_08,Snai2,0.004153522383481415,0.004157306126592757,-0.0013136567054120398,T13,0.6nM,Other,4
Snai2_09,Snai2,0.004764480102698494,0.00450228687957363,0.08166081039938654,T13,0.6nM,Other,4
Snai2_10,Snai2,0.005208554114270147,0.004662429063784887,0.15980116265314911,T13,0.6nM,Other,4
Snai2_01,Snai2,0.005222795566510343,0.006001778220838388,-0.2005677750392425,T13,3.5nM,Other,4
Snai2_02,Snai2,0.005940395609198952,0.005905392131658667,0.008526151497392314,T13,3.5nM,Other,4
Snai2_03,Snai2,0.005522489933499921,0.006376961500004486,-0.2075502873474378,T13,3.5nM,Other,4
Snai2_04,Snai2,0.005623623402449599,0.005656727637714101,-0.008467724627699517,T13,3.5nM,Other,4
Snai2_05,Snai2,0.005658242712969654,0.0062028097860004055,-0.13256782107886286,T13,3.5nM,Other,4
Snai2_06,Snai2,0.006029048775536564,0.0058719438988219675,0.03809221636832804,T13,3.5nM,Other,4
Snai2_07,Snai2,0.004814667853014629,0.006329101803175977,-0.3945644985300343,T13,3.5nM,Other,4
Snai2_08,Snai2,0.004633298653999408,0.004157306126592757,0.1563906929774899,T13,3.5nM,Other,4
Snai2_09,Snai2,0.005003098666048302,0.00450228687957363,0.15216391770321372,T13,3.5nM,Other,4
Snai2_10,Snai2,0.0047561246144239115,0.004662429063784887,0.028704739642090766,T13,3.5nM,Other,4
Snrnp200_01,Snrnp200,0.005569223342389302,0.005551061253242289,0.004712537528566999,T7,0.6nM,Other,4
Snrnp200_02,Snrnp200,0.005012460714434313,0.004900432790139111,0.03260985542780238,T7,0.6nM,Other,4
Snrnp200_03,Snrnp200,0.004217909537984675,0.0037261988757909753,0.17882347752676162,T7,0.6nM,Other,4
Snrnp200_04,Snrnp200,0.004853210080364886,0.004743976932354518,0.03284231645472611,T7,0.6nM,Other,4
Snrnp200_05,Snrnp200,0.004729289819395301,0.005334213750460877,-0.17365208168614243,T7,0.6nM,Other,4
Snrnp200_06,Snrnp200,0.005427080835394633,0.005647871714534163,-0.05753092215680027,T7,0.6nM,Other,4
Snrnp200_07,Snrnp200,0.00483337563949751,0.00420859288894892,0.19969316247447744,T7,0.6nM,Other,4
Snrnp200_08,Snrnp200,0.00483062769826801,0.005469950308291659,-0.17931705995061478,T7,0.6nM,Other,4
Snrnp200_09,Snrnp200,0.006124637391161839,0.005830641307916897,0.07096985884723392,T7,0.6nM,Other,4
Snrnp200_10,Snrnp200,0.005134769898636389,0.0047777075390351515,0.10398108351107319,T7,0.6nM,Other,4
Snrnp200_01,Snrnp200,0.005471690584161714,0.005551061253242289,-0.02077696231570872,T7,3.5nM,Other,4
Snrnp200_02,Snrnp200,0.004854069449789849,0.004900432790139111,-0.013714418892326085,T7,3.5nM,Other,4
Snrnp200_03,Snrnp200,0.004512146195929709,0.0037261988757909753,0.2761091362965861,T7,3.5nM,Other,4
Snrnp200_04,Snrnp200,0.0048189818398694665,0.004743976932354518,0.02263136957371337,T7,3.5nM,Other,4
Snrnp200_05,Snrnp200,0.005294334616069391,0.005334213750460877,-0.010826257251047817,T7,3.5nM,Other,4
Snrnp200_06,Snrnp200,0.005287636022998548,0.005647871714534163,-0.09508444803325614,T7,3.5nM,Other,4
Snrnp200_07,Snrnp200,0.0046090227285605434,0.00420859288894892,0.13112292229569436,T7,3.5nM,Other,4
Snrnp200_08,Snrnp200,0.0049552024424132975,0.005469950308291659,-0.14258372770080038,T7,3.5nM,Other,4
Snrnp200_09,Snrnp200,0.00637705184257099,0.005830641307916897,0.12923503659727997,T7,3.5nM,Other,4
Snrnp200_10,Snrnp200,0.004977079796134422,0.0047777075390351515,0.058980973674808014,T7,3.5nM,Other,4
Snrnp200_01,Snrnp200,0.005662492587415963,0.005338581264108087,0.08498086207469861,T10,0.6nM,Other,4
Snrnp200_02,Snrnp200,0.004565823298805756,0.0042712891838198284,0.0962034494677666,T10,0.6nM,Other,4
Snrnp200_03,Snrnp200,0.004110436150681955,0.0038337830253214558,0.10052279435776248,T10,0.6nM,Other,4
Snrnp200_04,Snrnp200,0.004438495154072484,0.004395037437415939,0.014195167669137407,T10,0.6nM,Other,4
Snrnp200_05,Snrnp200,0.0048606814391313246,0.005061148128856188,-0.05830611410373123,T10,0.6nM,Other,4
Snrnp200_06,Snrnp200,0.005175072948548074,0.005058984985759287,0.032731241716837854,T10,0.6nM,Other,4
Snrnp200_07,Snrnp200,0.004559239896469043,0.004327732789137429,0.07518189804063147,T10,0.6nM,Other,4
Snrnp200_08,Snrnp200,0.004876800259933901,0.004672565195984997,0.061720090902810325,T10,0.6nM,Other,4
Snrnp200_09,Snrnp200,0.0060441394138931875,0.00566268109490616,0.09405165414974984,T10,0.6nM,Other,4
Snrnp200_10,Snrnp200,0.005102098904670103,0.004798553969396772,0.08849114671611652,T10,0.6nM,Other,4
Snrnp200_01,Snrnp200,0.005198989576532026,0.005338581264108087,-0.03822513174143977,T10,3.5nM,Other,4
Snrnp200_02,Snrnp200,0.004817716669748825,0.0042712891838198284,0.1736779734097017,T10,3.5nM,Other,4
Snrnp200_03,Snrnp200,0.003930577529420509,0.0038337830253214558,0.0359726174479026,T10,3.5nM,Other,4
Snrnp200_04,Snrnp200,0.00476314202471653,0.004395037437415939,0.11603811236339227,T10,3.5nM,Other,4
Snrnp200_05,Snrnp200,0.005394254718939087,0.005061148128856188,0.09195894831138084,T10,3.5nM,Other,4
Snrnp200_06,Snrnp200,0.005468863377095654,0.005058984985759287,0.11239306373591426,T10,3.5nM,Other,4
Snrnp200_07,Snrnp200,0.004709125383492128,0.004327732789137429,0.12184771145658957,T10,3.5nM,Other,4
Snrnp200_08,Snrnp200,0.004567137097902241,0.004672565195984997,-0.032924696251453875,T10,3.5nM,Other,4
Snrnp200_09,Snrnp200,0.006576644929427079,0.00566268109490616,0.2158664979286476,T10,3.5nM,Other,4
Snrnp200_10,Snrnp200,0.005010648093507826,0.004798553969396772,0.06239749907920001,T10,3.5nM,Other,4
Snrnp200_01,Snrnp200,0.005421988176542297,0.005486791446638798,-0.017140772735111068,T13,0.6nM,Other,4
Snrnp200_02,Snrnp200,0.00436775493750155,0.004202856910772856,0.05552157319373743,T13,0.6nM,Other,4
Snrnp200_03,Snrnp200,0.004081486757244867,0.0033241247940443536,0.2961202316867694,T13,0.6nM,Other,4
Snrnp200_04,Snrnp200,0.004089044347848192,0.004232829522995652,-0.04985867561364594,T13,0.6nM,Other,4
Snrnp200_05,Snrnp200,0.004971087703275006,0.005298752472563263,-0.09209117798509948,T13,0.6nM,Other,4
Snrnp200_06,Snrnp200,0.004929726388677932,0.004746340465683095,0.0546919838769923,T13,0.6nM,Other,4
Snrnp200_07,Snrnp200,0.004684410452346395,0.004067896975251946,0.20358435010040765,T13,0.6nM,Other,4
Snrnp200_08,Snrnp200,0.004396121408180436,0.004651464812977963,-0.08145388322218317,T13,0.6nM,Other,4
Snrnp200_09,Snrnp200,0.006910029363004349,0.005967277541716005,0.2116189620367154,T13,0.6nM,Other,4
Snrnp200_10,Snrnp200,0.0050373678019428585,0.004755650799789413,0.08302728873164882,T13,0.6nM,Other,4
Snrnp200_01,Snrnp200,0.005122124823629088,0.005486791446638798,-0.09922032877855672,T13,3.5nM,Other,4
Snrnp200_02,Snrnp200,0.004656094945945832,0.004202856910772856,0.14775013787346808,T13,3.5nM,Other,4
Snrnp200_03,Snrnp200,0.004090331871823301,0.0033241247940443536,0.29924335727265045,T13,3.5nM,Other,4
Snrnp200_04,Snrnp200,0.004669078813247373,0.004232829522995652,0.14151555587643733,T13,3.5nM,Other,4
Snrnp200_05,Snrnp200,0.005279847826043272,0.005298752472563263,-0.005156385164020193,T13,3.5nM,Other,4
Snrnp200_06,Snrnp200,0.0051009357538181355,0.004746340465683095,0.10394633812887945,T13,3.5nM,Other,4
Snrnp200_07,Snrnp200,0.0044277528744387775,0.004067896975251946,0.12229156188514727,T13,3.5nM,Other,4
Snrnp200_08,Snrnp200,0.004550445592437614,0.004651464812977963,-0.03167728814414422,T13,3.5nM,Other,4
Snrnp200_09,Snrnp200,0.006794137585948076,0.005967277541716005,0.1872175549983549,T13,3.5nM,Other,4
Snrnp200_10,Snrnp200,0.004889610250293907,0.004755650799789413,0.040076688802802275,T13,3.5nM,Other,4
Sos1_01,Sos1,0.00528852944557815,0.004846907019336468,0.12580220842581236,T7,0.6nM,Other,4
