Sample_Description,Target_Gene,shRNA_ID,Day_Tx,Tx,Dox,Read_Counts,RTN
T13_Dox_Vehicle,Hif1a,Hif1a_10,9,Vehicle,Y,1974,0.0030758922658605564
T13_Dox_Vehicle,Hnf4a,Hnf4a_01,9,Vehicle,Y,2580,0.0040201631438299065
T13_Dox_Vehicle,Hnf4a,Hnf4a_02,9,Vehicle,Y,2303,0.0035885409768373158
T13_Dox_Vehicle,Hnf4a,Hnf4a_03,9,Vehicle,Y,4472,0.0069682827826385045
T13_Dox_Vehicle,Hnf4a,Hnf4a_04,9,Vehicle,Y,2866,0.004465809135742834
T13_Dox_Vehicle,Hnf4a,Hnf4a_05,9,Vehicle,Y,711,0.0011078821687066137
T13_Dox_Vehicle,Hnf4a,Hnf4a_06,9,Vehicle,Y,2857,0.004451785310822498
T13_Dox_Vehicle,Hnf4a,Hnf4a_07,9,Vehicle,Y,2912,0.004537486463113445
T13_Dox_Vehicle,Hnf4a,Hnf4a_08,9,Vehicle,Y,5443,0.008481297671265962
T13_Dox_Vehicle,Hnf4a,Hnf4a_09,9,Vehicle,Y,1361,0.002120713968508722
T13_Dox_Vehicle,Hnf4a,Hnf4a_10,9,Vehicle,Y,3413,0.005318146050345532
T13_Dox_Vehicle,Hnf4g,Hnf4g_01,9,Vehicle,Y,1586,0.002471309591517144
T13_Dox_Vehicle,Hnf4g,Hnf4g_02,9,Vehicle,Y,2410,0.003755268673112432
T13_Dox_Vehicle,Hnf4g,Hnf4g_03,9,Vehicle,Y,1322,0.0020599440605205957
T13_Dox_Vehicle,Hnf4g,Hnf4g_04,9,Vehicle,Y,3280,0.005110905082078331
T13_Dox_Vehicle,Hnf4g,Hnf4g_05,9,Vehicle,Y,2836,0.004419063052675045
T13_Dox_Vehicle,Hnf4g,Hnf4g_06,9,Vehicle,Y,1925,0.0029995403301831666
T13_Dox_Vehicle,Hnf4g,Hnf4g_07,9,Vehicle,Y,3493,0.005442802271859637
T13_Dox_Vehicle,Hnf4g,Hnf4g_08,9,Vehicle,Y,1639,0.002553894338270239
T13_Dox_Vehicle,Hnf4g,Hnf4g_09,9,Vehicle,Y,2908,0.00453125365203774
T13_Dox_Vehicle,Hnf4g,Hnf4g_10,9,Vehicle,Y,2622,0.004085607660124812
T13_Dox_Vehicle,Hras,Hras_01,9,Vehicle,Y,3612,0.005628228401361869
T13_Dox_Vehicle,Hras,Hras_02,9,Vehicle,Y,1556,0.0024245635084493545
T13_Dox_Vehicle,Hras,Hras_03,9,Vehicle,Y,4071,0.00634344347229905
T13_Dox_Vehicle,Hras,Hras_04,9,Vehicle,Y,2897,0.00451411342157955
T13_Dox_Vehicle,Hras,Hras_05,9,Vehicle,Y,2025,0.0031553606070757988
T13_Dox_Vehicle,Hras,Hras_06,9,Vehicle,Y,3713,0.005785606881023427
T13_Dox_Vehicle,Hras,Hras_07,9,Vehicle,Y,3752,0.005846376789011554
T13_Dox_Vehicle,Hras,Hras_08,9,Vehicle,Y,3212,0.005004947293791341
T13_Dox_Vehicle,Hras,Hras_09,9,Vehicle,Y,957,0.0014912000498624885
T13_Dox_Vehicle,Hras,Hras_10,9,Vehicle,Y,3566,0.005556551073991258
T13_Dox_Vehicle,Hsp90aa1,Hsp90aa1_01,9,Vehicle,Y,2857,0.004451785310822498
T13_Dox_Vehicle,Hsp90aa1,Hsp90aa1_02,9,Vehicle,Y,2441,0.0038035729589491482
T13_Dox_Vehicle,Hsp90aa1,Hsp90aa1_03,9,Vehicle,Y,1951,0.003040053602175251
T13_Dox_Vehicle,Hsp90aa1,Hsp90aa1_04,9,Vehicle,Y,3935,0.006131527895725071
T13_Dox_Vehicle,Hsp90aa1,Hsp90aa1_05,9,Vehicle,Y,3358,0.005232444898054584
T13_Dox_Vehicle,Hsp90aa1,Hsp90aa1_06,9,Vehicle,Y,2915,0.004542161071420224
T13_Dox_Vehicle,Hsp90aa1,Hsp90aa1_07,9,Vehicle,Y,1482,0.002309256503548807
T13_Dox_Vehicle,Hsp90aa1,Hsp90aa1_08,9,Vehicle,Y,2711,0.004224287706559255
T13_Dox_Vehicle,Hsp90aa1,Hsp90aa1_09,9,Vehicle,Y,2543,0.003962509641379633
T13_Dox_Vehicle,Hsp90aa1,Hsp90aa1_10,9,Vehicle,Y,3259,0.005078182823930878
T13_Dox_Vehicle,Hsp90ab1,Hsp90ab1_01,9,Vehicle,Y,3824,0.005958567388374249
T13_Dox_Vehicle,Hsp90ab1,Hsp90ab1_02,9,Vehicle,Y,1576,0.002455727563827881
T13_Dox_Vehicle,Hsp90ab1,Hsp90ab1_03,9,Vehicle,Y,3030,0.004721354389846751
T13_Dox_Vehicle,Hsp90ab1,Hsp90ab1_04,9,Vehicle,Y,2593,0.0040404197798259486
T13_Dox_Vehicle,Hsp90ab1,Hsp90ab1_05,9,Vehicle,Y,3538,0.005512921396461322
T13_Dox_Vehicle,Hsp90ab1,Hsp90ab1_06,9,Vehicle,Y,3282,0.005114021487616183
T13_Dox_Vehicle,Hsp90ab1,Hsp90ab1_07,9,Vehicle,Y,1066,0.0016610441516754575
T13_Dox_Vehicle,Hsp90ab1,Hsp90ab1_08,9,Vehicle,Y,2807,0.004373875172376181
T13_Dox_Vehicle,Hsp90ab1,Hsp90ab1_09,9,Vehicle,Y,3121,0.004863150841819046
T13_Dox_Vehicle,Hsp90ab1,Hsp90ab1_10,9,Vehicle,Y,2522,0.00392978738323218
T13_Dox_Vehicle,Huwe1,Huwe1_01,9,Vehicle,Y,1578,0.0024588439693657336
T13_Dox_Vehicle,Huwe1,Huwe1_02,9,Vehicle,Y,2580,0.0040201631438299065
T13_Dox_Vehicle,Huwe1,Huwe1_03,9,Vehicle,Y,1205,0.001877634336556216
T13_Dox_Vehicle,Huwe1,Huwe1_04,9,Vehicle,Y,1527,0.0023793756281504912
T13_Dox_Vehicle,Huwe1,Huwe1_05,9,Vehicle,Y,4072,0.006345001675067977
T13_Dox_Vehicle,Huwe1,Huwe1_06,9,Vehicle,Y,1372,0.0021378541989669118
T13_Dox_Vehicle,Huwe1,Huwe1_07,9,Vehicle,Y,1028,0.0016018324464562572
T13_Dox_Vehicle,Huwe1,Huwe1_08,9,Vehicle,Y,814,0.0012683770539060248
T13_Dox_Vehicle,Huwe1,Huwe1_09,9,Vehicle,Y,3363,0.005240235911899215
T13_Dox_Vehicle,Huwe1,Huwe1_10,9,Vehicle,Y,1191,0.0018558194977912475
T13_Dox_Vehicle,Idh1,Idh1_01,9,Vehicle,Y,2348,0.003658660101439
T13_Dox_Vehicle,Idh1,Idh1_02,9,Vehicle,Y,1602,0.002496240835819965
T13_Dox_Vehicle,Idh1,Idh1_03,9,Vehicle,Y,1883,0.0029340958138882613
T13_Dox_Vehicle,Idh1,Idh1_04,9,Vehicle,Y,2937,0.004576441532336603
T13_Dox_Vehicle,Idh1,Idh1_05,9,Vehicle,Y,2985,0.0046512352652450665
T13_Dox_Vehicle,Idh1,Idh1_06,9,Vehicle,Y,1000,0.0015582027689263205
T13_Dox_Vehicle,Idh1,Idh1_07,9,Vehicle,Y,1403,0.0021861584848036275
T13_Dox_Vehicle,Idh1,Idh1_08,9,Vehicle,Y,5116,0.007971765365827055
T13_Dox_Vehicle,Idh1,Idh1_09,9,Vehicle,Y,1775,0.0027658099148442188
T13_Dox_Vehicle,Idh1,Idh1_10,9,Vehicle,Y,1377,0.002145645212811543
T13_Dox_Vehicle,Idh2,Idh2_01,9,Vehicle,Y,2126,0.003312739086737357
T13_Dox_Vehicle,Idh2,Idh2_02,9,Vehicle,Y,2561,0.003990557291220306
T13_Dox_Vehicle,Idh2,Idh2_03,9,Vehicle,Y,2010,0.003131987565541904
T13_Dox_Vehicle,Idh2,Idh2_04,9,Vehicle,Y,3051,0.004754076647994204
T13_Dox_Vehicle,Idh2,Idh2_05,9,Vehicle,Y,3666,0.0057123713508838905
T13_Dox_Vehicle,Idh2,Idh2_06,9,Vehicle,Y,2118,0.0033002734645859464
T13_Dox_Vehicle,Idh2,Idh2_07,9,Vehicle,Y,3647,0.00568276549827429
T13_Dox_Vehicle,Idh2,Idh2_08,9,Vehicle,Y,3217,0.005012738307635972
T13_Dox_Vehicle,Idh2,Idh2_09,9,Vehicle,Y,1957,0.003049402818788809
T13_Dox_Vehicle,Idh2,Idh2_10,9,Vehicle,Y,1690,0.0026333626794854815
T13_Dox_Vehicle,Igf1r,Igf1r_01,9,Vehicle,Y,2383,0.0037131971983514213
T13_Dox_Vehicle,Igf1r,Igf1r_02,9,Vehicle,Y,1062,0.0016548113405997524
T13_Dox_Vehicle,Igf1r,Igf1r_03,9,Vehicle,Y,1681,0.0026193388545651445
T13_Dox_Vehicle,Igf1r,Igf1r_04,9,Vehicle,Y,1696,0.0026427118960990394
T13_Dox_Vehicle,Igf1r,Igf1r_05,9,Vehicle,Y,1769,0.002756460698230661
T13_Dox_Vehicle,Igf1r,Igf1r_06,9,Vehicle,Y,1610,0.002508706457971376
T13_Dox_Vehicle,Igf1r,Igf1r_07,9,Vehicle,Y,2434,0.0037926655395666637
T13_Dox_Vehicle,Igf1r,Igf1r_08,9,Vehicle,Y,1951,0.003040053602175251
T13_Dox_Vehicle,Igf1r,Igf1r_09,9,Vehicle,Y,1901,0.002962143463728935
T13_Dox_Vehicle,Igf1r,Igf1r_10,9,Vehicle,Y,1177,0.001834004659026279
T13_Dox_Vehicle,Jak1,Jak1_01,9,Vehicle,Y,3675,0.0057263951758042275
T13_Dox_Vehicle,Jak1,Jak1_02,9,Vehicle,Y,4418,0.006884139833116484
T13_Dox_Vehicle,Jak1,Jak1_03,9,Vehicle,Y,2564,0.003995231899527086
T13_Dox_Vehicle,Jak1,Jak1_04,9,Vehicle,Y,1968,0.0030665430492469985
T13_Dox_Vehicle,Jak1,Jak1_05,9,Vehicle,Y,2105,0.0032800168285899043
T13_Dox_Vehicle,Jak1,Jak1_06,9,Vehicle,Y,1848,0.00287955871697584
T13_Dox_Vehicle,Jak1,Jak1_07,9,Vehicle,Y,2653,0.004133911945961528
T13_Dox_Vehicle,Jak1,Jak1_08,9,Vehicle,Y,3501,0.005455267894011047
T13_Dox_Vehicle,Jak1,Jak1_09,9,Vehicle,Y,3348,0.005216862870365321
T13_Dox_Vehicle,Jak1,Jak1_10,9,Vehicle,Y,4166,0.0064914727353470505
T13_Dox_Vehicle,Jak2,Jak2_01,9,Vehicle,Y,2567,0.0039999065078338645
T13_Dox_Vehicle,Jak2,Jak2_02,9,Vehicle,Y,806,0.0012559114317546142
T13_Dox_Vehicle,Jak2,Jak2_03,9,Vehicle,Y,1735,0.002703481804087166
T13_Dox_Vehicle,Jak2,Jak2_04,9,Vehicle,Y,6175,0.009621902098120028
T13_Dox_Vehicle,Jak2,Jak2_05,9,Vehicle,Y,2379,0.0037069643872757164
T13_Dox_Vehicle,Jak2,Jak2_06,9,Vehicle,Y,2175,0.003389091022414747
T13_Dox_Vehicle,Jak2,Jak2_07,9,Vehicle,Y,1901,0.002962143463728935
T13_Dox_Vehicle,Jak2,Jak2_08,9,Vehicle,Y,1005,0.001565993782770952
T13_Dox_Vehicle,Jak2,Jak2_09,9,Vehicle,Y,2458,0.0038300624060208957
T13_Dox_Vehicle,Jak2,Jak2_10,9,Vehicle,Y,3407,0.005308796833731973
T13_Dox_Vehicle,Kdm6a,Kdm6a_01,9,Vehicle,Y,679,0.0010580196801009715
T13_Dox_Vehicle,Kdm6a,Kdm6a_02,9,Vehicle,Y,2232,0.0034779085802435473
T13_Dox_Vehicle,Kdm6a,Kdm6a_03,9,Vehicle,Y,1260,0.001963335488847164
T13_Dox_Vehicle,Kdm6a,Kdm6a_04,9,Vehicle,Y,1017,0.001584692215998068
T13_Dox_Vehicle,Kdm6a,Kdm6a_05,9,Vehicle,Y,4611,0.007184872967519264
T13_Dox_Vehicle,Kdm6a,Kdm6a_06,9,Vehicle,Y,2023,0.0031522442015379463
T13_Dox_Vehicle,Kdm6a,Kdm6a_07,9,Vehicle,Y,3693,0.005754442825644901
T13_Dox_Vehicle,Kdm6a,Kdm6a_08,9,Vehicle,Y,1914,0.002982400099724977
T13_Dox_Vehicle,Kdm6a,Kdm6a_09,9,Vehicle,Y,1799,0.0028032067812984503
T13_Dox_Vehicle,Kdm6a,Kdm6a_10,9,Vehicle,Y,3061,0.004769658675683467
T13_Dox_Vehicle,Kdr,Kdr_01,9,Vehicle,Y,1949,0.0030369371966373986
T13_Dox_Vehicle,Kdr,Kdr_02,9,Vehicle,Y,1843,0.0028717677031312085
T13_Dox_Vehicle,Kdr,Kdr_03,9,Vehicle,Y,4017,0.006259300522777029
T13_Dox_Vehicle,Kdr,Kdr_04,9,Vehicle,Y,953,0.0014849672387867833
T13_Dox_Vehicle,Kdr,Kdr_05,9,Vehicle,Y,4274,0.0066597586343910935
T13_Dox_Vehicle,Kdr,Kdr_06,9,Vehicle,Y,2612,0.004070025632435549
T13_Dox_Vehicle,Kdr,Kdr_07,9,Vehicle,Y,5163,0.008045000895966593
T13_Dox_Vehicle,Kdr,Kdr_08,9,Vehicle,Y,3637,0.005667183470585028
T13_Dox_Vehicle,Kdr,Kdr_09,9,Vehicle,Y,1294,0.0020163143829906587
T13_Dox_Vehicle,Kdr,Kdr_10,9,Vehicle,Y,1405,0.00218927489034148
T13_Dox_Vehicle,Keap1,Keap1_01,9,Vehicle,Y,2037,0.0031740590403029146
T13_Dox_Vehicle,Keap1,Keap1_02,9,Vehicle,Y,1587,0.0024728677942860706
T13_Dox_Vehicle,Keap1,Keap1_03,9,Vehicle,Y,2621,0.004084049457355886
T13_Dox_Vehicle,Keap1,Keap1_04,9,Vehicle,Y,1487,0.0023170475173934385
T13_Dox_Vehicle,Keap1,Keap1_05,9,Vehicle,Y,1886,0.00293877042219504
T13_Dox_Vehicle,Keap1,Keap1_06,9,Vehicle,Y,4700,0.007323553013953705
T13_Dox_Vehicle,Keap1,Keap1_07,9,Vehicle,Y,1182,0.0018417956728709107
T13_Dox_Vehicle,Keap1,Keap1_08,9,Vehicle,Y,2231,0.0034763503774746206
T13_Dox_Vehicle,Keap1,Keap1_09,9,Vehicle,Y,830,0.0012933082982088458
T13_Dox_Vehicle,Keap1,Keap1_10,9,Vehicle,Y,3188,0.0049675504273371095
T13_Dox_Vehicle,Kif11,Kif11_01,9,Vehicle,Y,1669,0.0026006404213380287
T13_Dox_Vehicle,Kif11,Kif11_02,9,Vehicle,Y,2584,0.0040263959549056115
T13_Dox_Vehicle,Kif11,Kif11_03,9,Vehicle,Y,1443,0.0022484865955606803
T13_Dox_Vehicle,Kif11,Kif11_04,9,Vehicle,Y,3284,0.005117137893154036
T13_Dox_Vehicle,Kif11,Kif11_05,9,Vehicle,Y,1333,0.002077084290978785
T13_Dox_Vehicle,Kif11,Kif11_06,9,Vehicle,Y,1835,0.0028593020809797977
T13_Dox_Vehicle,Kif11,Kif11_07,9,Vehicle,Y,1082,0.0016859753959782787
T13_Dox_Vehicle,Kif11,Kif11_08,9,Vehicle,Y,1140,0.0017763511565760052
T13_Dox_Vehicle,Kif11,Kif11_09,9,Vehicle,Y,1431,0.0022297881623335645
T13_Dox_Vehicle,Kif11,Kif11_10,9,Vehicle,Y,3848,0.005995964254828481
T13_Dox_Vehicle,Kit,Kit_01,9,Vehicle,Y,2138,0.003331437519964473
T13_Dox_Vehicle,Kit,Kit_02,9,Vehicle,Y,1777,0.0027689263203820712
T13_Dox_Vehicle,Kit,Kit_03,9,Vehicle,Y,2675,0.004168192406877907
T13_Dox_Vehicle,Kit,Kit_04,9,Vehicle,Y,1587,0.0024728677942860706
T13_Dox_Vehicle,Kit,Kit_05,9,Vehicle,Y,4116,0.006413562596900735
T13_Dox_Vehicle,Kit,Kit_06,9,Vehicle,Y,3837,0.005978824024370291
T13_Dox_Vehicle,Kit,Kit_07,9,Vehicle,Y,1068,0.0016641605572133102
T13_Dox_Vehicle,Kit,Kit_08,9,Vehicle,Y,3211,0.005003389091022415
T13_Dox_Vehicle,Kit,Kit_09,9,Vehicle,Y,3933,0.006128411490187218
T13_Dox_Vehicle,Kit,Kit_10,9,Vehicle,Y,3718,0.0057933978948680595
T13_Dox_Vehicle,Klf5,Klf5_01,9,Vehicle,Y,2081,0.0032426199621356728
T13_Dox_Vehicle,Klf5,Klf5_02,9,Vehicle,Y,1686,0.002627129868409776
T13_Dox_Vehicle,Klf5,Klf5_03,9,Vehicle,Y,2118,0.0033002734645859464
T13_Dox_Vehicle,Klf5,Klf5_04,9,Vehicle,Y,2369,0.003691382359586453
T13_Dox_Vehicle,Klf5,Klf5_05,9,Vehicle,Y,1014,0.001580017607691289
T13_Dox_Vehicle,Klf5,Klf5_06,9,Vehicle,Y,2984,0.00464967706247614
T13_Dox_Vehicle,Klf5,Klf5_07,9,Vehicle,Y,1770,0.002758018900999587
T13_Dox_Vehicle,Klf5,Klf5_08,9,Vehicle,Y,1978,0.003082125076936262
T13_Dox_Vehicle,Klf5,Klf5_09,9,Vehicle,Y,2338,0.003643078073749737
T13_Dox_Vehicle,Klf5,Klf5_10,9,Vehicle,Y,1515,0.0023606771949233754
T13_Dox_Vehicle,Kras(G12D),Kras(G12D)_01,9,Vehicle,Y,2456,0.0038269460004830428
T13_Dox_Vehicle,Kras(G12D),Kras(G12D)_02,9,Vehicle,Y,2589,0.004034186968750244
T13_Dox_Vehicle,Kras(G12D),Kras(G12D)_03,9,Vehicle,Y,1222,0.0019041237836279635
T13_Dox_Vehicle,Kras(G12D),Kras(G12D)_04,9,Vehicle,Y,2543,0.003962509641379633
T13_Dox_Vehicle,Kras(G12D),Kras(G12D)_05,9,Vehicle,Y,2667,0.004155726784726497
T13_Dox_Vehicle,Kras(G12D),Kras(G12D)_06,9,Vehicle,Y,6877,0.010715760441906304
T13_Dox_Vehicle,Kras(G12D),Kras(G12D)_07,9,Vehicle,Y,1224,0.0019072401891658162
T13_Dox_Vehicle,Kras(G12D),Kras(G12D)_08,9,Vehicle,Y,1041,0.0016220890824522995
T13_Dox_Vehicle,Kras(G12D),Kras(G12D)_09,9,Vehicle,Y,2270,0.003537120285462747
T13_Dox_Vehicle,Kras(G12D),Kras(G12D)_10,9,Vehicle,Y,695,0.0010829509244037927
T13_Dox_Vehicle,Kras(wt),Kras(wt)_01,9,Vehicle,Y,3985,0.0062094380341713865
T13_Dox_Vehicle,Kras(wt),Kras(wt)_02,9,Vehicle,Y,3557,0.005542527249070921
T13_Dox_Vehicle,Kras(wt),Kras(wt)_03,9,Vehicle,Y,4171,0.0064992637491916826
T13_Dox_Vehicle,Kras(wt),Kras(wt)_04,9,Vehicle,Y,1381,0.0021518780238872484
T13_Dox_Vehicle,Kras(wt),Kras(wt)_05,9,Vehicle,Y,4234,0.00659743052363404
T13_Dox_Vehicle,Kras(wt),Kras(wt)_06,9,Vehicle,Y,3560,0.005547201857377701
T13_Dox_Vehicle,Kras(wt),Kras(wt)_07,9,Vehicle,Y,1426,0.002221997148488933
T13_Dox_Vehicle,Kras(wt),Kras(wt)_08,9,Vehicle,Y,3576,0.005572133101680522
T13_Dox_Vehicle,Kras(wt),Kras(wt)_09,9,Vehicle,Y,1933,0.0030120059523345774
T13_Dox_Vehicle,Kras(wt),Kras(wt)_10,9,Vehicle,Y,4282,0.006672224256542504
T13_Dox_Vehicle,Kras(wt+G12D),Kras(wt+G12D)_01,9,Vehicle,Y,2325,0.003622821437753695
T13_Dox_Vehicle,Kras(wt+G12D),Kras(wt+G12D)_02,9,Vehicle,Y,3790,0.005905588494230754
T13_Dox_Vehicle,Kras(wt+G12D),Kras(wt+G12D)_03,9,Vehicle,Y,2177,0.0033922074279525995
T13_Dox_Vehicle,Kras(wt+G12D),Kras(wt+G12D)_04,9,Vehicle,Y,2015,0.0031397785793865355
T13_Dox_Vehicle,Kras(wt+G12D),Kras(wt+G12D)_05,9,Vehicle,Y,4613,0.007187989373057116
T13_Dox_Vehicle,Kras(wt+G12D),Kras(wt+G12D)_06,9,Vehicle,Y,1527,0.0023793756281504912
T13_Dox_Vehicle,Kras(wt+G12D),Kras(wt+G12D)_07,9,Vehicle,Y,2335,0.003638403465442958
T13_Dox_Vehicle,Kras(wt+G12D),Kras(wt+G12D)_08,9,Vehicle,Y,3607,0.005620437387517238
T13_Dox_Vehicle,Kras(wt+G12D),Kras(wt+G12D)_09,9,Vehicle,Y,1730,0.0026956907902425343
T13_Dox_Vehicle,Kras(wt+G12D),Kras(wt+G12D)_10,9,Vehicle,Y,2402,0.0037428030509610217
T13_Dox_Vehicle,Luc,Luc_01,9,Vehicle,Y,1513,0.0023575607893855225
T13_Dox_Vehicle,Luc,Luc_02,9,Vehicle,Y,4434,0.006909071077419305
T13_Dox_Vehicle,Luc,Luc_03,9,Vehicle,Y,930,0.001449128575101478
T13_Dox_Vehicle,Luc,Luc_04,9,Vehicle,Y,1157,0.0018028406036477527
T13_Dox_Vehicle,Luc,Luc_05,9,Vehicle,Y,4658,0.0072581084976588005
T13_Dox_Vehicle,Luc,Luc_06,9,Vehicle,Y,1337,0.00208331710205449
T13_Dox_Vehicle,Luc,Luc_07,9,Vehicle,Y,919,0.0014319883446432884
T13_Dox_Vehicle,Luc,Luc_08,9,Vehicle,Y,2331,0.0036321706543672528
T13_Dox_Vehicle,Luc,Luc_09,9,Vehicle,Y,2191,0.003414022266717568
T13_Dox_Vehicle,Luc,Luc_10,9,Vehicle,Y,2531,0.003943811208152517
T13_Dox_Vehicle,Map2k1,Map2k1_01,9,Vehicle,Y,6479,0.01009559573987363
T13_Dox_Vehicle,Map2k1,Map2k1_02,9,Vehicle,Y,2518,0.003923554572156475
T13_Dox_Vehicle,Map2k1,Map2k1_03,9,Vehicle,Y,1189,0.0018527030922533948
T13_Dox_Vehicle,Map2k1,Map2k1_04,9,Vehicle,Y,3043,0.004741611025842793
T13_Dox_Vehicle,Map2k1,Map2k1_05,9,Vehicle,Y,1603,0.0024977990385888914
T13_Dox_Vehicle,Map2k1,Map2k1_06,9,Vehicle,Y,1197,0.0018651687144048054
T13_Dox_Vehicle,Map2k1,Map2k1_07,9,Vehicle,Y,983,0.001531713321854573
T13_Dox_Vehicle,Map2k1,Map2k1_08,9,Vehicle,Y,3014,0.004696423145543929
T13_Dox_Vehicle,Map2k1,Map2k1_09,9,Vehicle,Y,1976,0.003079008671398409
T13_Dox_Vehicle,Map2k1,Map2k1_10,9,Vehicle,Y,1792,0.002792299361915966
T13_Dox_Vehicle,Map2k2,Map2k2_01,9,Vehicle,Y,1230,0.001916589405779374
T13_Dox_Vehicle,Map2k2,Map2k2_02,9,Vehicle,Y,1795,0.002796973970222745
T13_Dox_Vehicle,Map2k2,Map2k2_03,9,Vehicle,Y,4212,0.006563150062717661
T13_Dox_Vehicle,Map2k2,Map2k2_04,9,Vehicle,Y,4721,0.007356275272101158
T13_Dox_Vehicle,Map2k2,Map2k2_05,9,Vehicle,Y,4688,0.00730485458072659
T13_Dox_Vehicle,Map2k2,Map2k2_06,9,Vehicle,Y,2742,0.00427259199239597
T13_Dox_Vehicle,Map2k2,Map2k2_07,9,Vehicle,Y,3486,0.005431894852477153
T13_Dox_Vehicle,Map2k2,Map2k2_08,9,Vehicle,Y,3230,0.005032994943632015
T13_Dox_Vehicle,Map2k2,Map2k2_09,9,Vehicle,Y,4280,0.006669107851004651
T13_Dox_Vehicle,Map2k2,Map2k2_10,9,Vehicle,Y,2272,0.0035402366910006
T13_Dox_Vehicle,Map4k1,Map4k1_01,9,Vehicle,Y,5466,0.008517136334951268
T13_Dox_Vehicle,Map4k1,Map4k1_02,9,Vehicle,Y,2588,0.004032628765981317
T13_Dox_Vehicle,Map4k1,Map4k1_03,9,Vehicle,Y,1859,0.0028966989474340297
T13_Dox_Vehicle,Map4k1,Map4k1_04,9,Vehicle,Y,2881,0.004489182177276729
T13_Dox_Vehicle,Map4k1,Map4k1_05,9,Vehicle,Y,3947,0.006150226328952187
T13_Dox_Vehicle,Map4k1,Map4k1_06,9,Vehicle,Y,945,0.0014725016166353727
T13_Dox_Vehicle,Map4k1,Map4k1_07,9,Vehicle,Y,1396,0.0021752510654211433
T13_Dox_Vehicle,Map4k1,Map4k1_08,9,Vehicle,Y,1170,0.001823097239643795
T13_Dox_Vehicle,Map4k1,Map4k1_09,9,Vehicle,Y,1486,0.002315489314624512
T13_Dox_Vehicle,Map4k1,Map4k1_10,9,Vehicle,Y,1509,0.0023513279783098175
T13_Dox_Vehicle,Mapk1,Mapk1_01,9,Vehicle,Y,1079,0.0016813007876714998
T13_Dox_Vehicle,Mapk1,Mapk1_02,9,Vehicle,Y,1399,0.002179925673727922
T13_Dox_Vehicle,Mapk1,Mapk1_03,9,Vehicle,Y,2669,0.004158843190264349
T13_Dox_Vehicle,Mapk1,Mapk1_04,9,Vehicle,Y,1479,0.0023045818952420276
T13_Dox_Vehicle,Mapk1,Mapk1_05,9,Vehicle,Y,1770,0.002758018900999587
T13_Dox_Vehicle,Mapk1,Mapk1_06,9,Vehicle,Y,1112,0.0017327214790460682
T13_Dox_Vehicle,Mapk1,Mapk1_07,9,Vehicle,Y,1384,0.0021565526321940275
T13_Dox_Vehicle,Mapk1,Mapk1_08,9,Vehicle,Y,3593,0.0055986225487522695
T13_Dox_Vehicle,Mapk1,Mapk1_09,9,Vehicle,Y,1645,0.002563243554883797
T13_Dox_Vehicle,Mapk1,Mapk1_10,9,Vehicle,Y,2371,0.0036944987651243055
T13_Dox_Vehicle,Mapk3,Mapk3_01,9,Vehicle,Y,1644,0.002561685352114871
T13_Dox_Vehicle,Mapk3,Mapk3_02,9,Vehicle,Y,4764,0.00742327799116499
T13_Dox_Vehicle,Mapk3,Mapk3_03,9,Vehicle,Y,3013,0.004694864942775003
T13_Dox_Vehicle,Mapk3,Mapk3_04,9,Vehicle,Y,3155,0.004916129735962541
T13_Dox_Vehicle,Mapk3,Mapk3_05,9,Vehicle,Y,2117,0.00329871526181702
T13_Dox_Vehicle,Mapk3,Mapk3_06,9,Vehicle,Y,1620,0.002524288485660639
T13_Dox_Vehicle,Mapk3,Mapk3_07,9,Vehicle,Y,2193,0.0034171386722554207
T13_Dox_Vehicle,Mapk3,Mapk3_08,9,Vehicle,Y,1083,0.001687533598747205
T13_Dox_Vehicle,Mapk3,Mapk3_09,9,Vehicle,Y,3079,0.00479770632552414
T13_Dox_Vehicle,Mapk3,Mapk3_10,9,Vehicle,Y,1982,0.003088357888011967
T13_Dox_Vehicle,Mdm2,Mdm2_01,9,Vehicle,Y,1582,0.002465076780441439
T13_Dox_Vehicle,Mdm2,Mdm2_02,9,Vehicle,Y,4487,0.0069916558241724
T13_Dox_Vehicle,Mdm2,Mdm2_03,9,Vehicle,Y,1121,0.001746745303966405
T13_Dox_Vehicle,Mdm2,Mdm2_04,9,Vehicle,Y,1821,0.0028374872422148294
T13_Dox_Vehicle,Mdm2,Mdm2_05,9,Vehicle,Y,1894,0.002951236044346451
T13_Dox_Vehicle,Mdm2,Mdm2_06,9,Vehicle,Y,2285,0.003560493326996642
T13_Dox_Vehicle,Mdm2,Mdm2_07,9,Vehicle,Y,1550,0.0024152142918357966
T13_Dox_Vehicle,Mdm2,Mdm2_08,9,Vehicle,Y,2058,0.0032067812984503674
T13_Dox_Vehicle,Mdm2,Mdm2_09,9,Vehicle,Y,1646,0.0025648017576527233
T13_Dox_Vehicle,Mdm2,Mdm2_10,9,Vehicle,Y,4926,0.007675706839731054
T13_Dox_Vehicle,Met,Met_01,9,Vehicle,Y,1666,0.00259596581303125
T13_Dox_Vehicle,Met,Met_02,9,Vehicle,Y,3707,0.00577625766440987
T13_Dox_Vehicle,Met,Met_03,9,Vehicle,Y,682,0.0010626942884077505
T13_Dox_Vehicle,Met,Met_04,9,Vehicle,Y,3428,0.005341519091879426
