Target_Gene,shRNA_ID,Sample_ID,Read_Counts,Sample_Description,Day_Tx,Tx,Dox,Replicate
Twist1,Twist1_04,D4,964,T13_Dox_3.5nM,9,High,Y,1
Twist1,Twist1_05,D4,3278,T13_Dox_3.5nM,9,High,Y,1
Twist1,Twist1_06,D4,1471,T13_Dox_3.5nM,9,High,Y,1
Twist1,Twist1_07,D4,616,T13_Dox_3.5nM,9,High,Y,1
Twist1,Twist1_08,D4,3167,T13_Dox_3.5nM,9,High,Y,1
Twist1,Twist1_09,D4,2610,T13_Dox_3.5nM,9,High,Y,1
Twist1,Twist1_10,D4,558,T13_Dox_3.5nM,9,High,Y,1
Vegfa,Vegfa_01,D4,1051,T13_Dox_3.5nM,9,High,Y,1
Vegfa,Vegfa_02,D4,2324,T13_Dox_3.5nM,9,High,Y,1
Vegfa,Vegfa_03,D4,1775,T13_Dox_3.5nM,9,High,Y,1
Vegfa,Vegfa_04,D4,1375,T13_Dox_3.5nM,9,High,Y,1
Vegfa,Vegfa_05,D4,1002,T13_Dox_3.5nM,9,High,Y,1
Vegfa,Vegfa_06,D4,2708,T13_Dox_3.5nM,9,High,Y,1
Vegfa,Vegfa_07,D4,612,T13_Dox_3.5nM,9,High,Y,1
Vegfa,Vegfa_08,D4,610,T13_Dox_3.5nM,9,High,Y,1
Vegfa,Vegfa_09,D4,1803,T13_Dox_3.5nM,9,High,Y,1
Vegfa,Vegfa_10,D4,3009,T13_Dox_3.5nM,9,High,Y,1
Vhl,Vhl_01,D4,1075,T13_Dox_3.5nM,9,High,Y,1
Vhl,Vhl_02,D4,2948,T13_Dox_3.5nM,9,High,Y,1
Vhl,Vhl_03,D4,930,T13_Dox_3.5nM,9,High,Y,1
Vhl,Vhl_04,D4,720,T13_Dox_3.5nM,9,High,Y,1
Vhl,Vhl_05,D4,1220,T13_Dox_3.5nM,9,High,Y,1
Vhl,Vhl_06,D4,1342,T13_Dox_3.5nM,9,High,Y,1
Vhl,Vhl_07,D4,1551,T13_Dox_3.5nM,9,High,Y,1
Vhl,Vhl_08,D4,1997,T13_Dox_3.5nM,9,High,Y,1
Vhl,Vhl_09,D4,4104,T13_Dox_3.5nM,9,High,Y,1
Vhl,Vhl_10,D4,2140,T13_Dox_3.5nM,9,High,Y,1
Vtcn1,Vtcn1_01,D4,827,T13_Dox_3.5nM,9,High,Y,1
Vtcn1,Vtcn1_02,D4,2480,T13_Dox_3.5nM,9,High,Y,1
Vtcn1,Vtcn1_03,D4,2529,T13_Dox_3.5nM,9,High,Y,1
Vtcn1,Vtcn1_04,D4,2377,T13_Dox_3.5nM,9,High,Y,1
Vtcn1,Vtcn1_05,D4,1049,T13_Dox_3.5nM,9,High,Y,1
Vtcn1,Vtcn1_06,D4,2806,T13_Dox_3.5nM,9,High,Y,1
Vtcn1,Vtcn1_07,D4,2025,T13_Dox_3.5nM,9,High,Y,1
Vtcn1,Vtcn1_08,D4,1256,T13_Dox_3.5nM,9,High,Y,1
Vtcn1,Vtcn1_09,D4,2654,T13_Dox_3.5nM,9,High,Y,1
Vtcn1,Vtcn1_10,D4,3394,T13_Dox_3.5nM,9,High,Y,1
Wee1,Wee1_01,D4,887,T13_Dox_3.5nM,9,High,Y,1
Wee1,Wee1_02,D4,2866,T13_Dox_3.5nM,9,High,Y,1
Wee1,Wee1_03,D4,959,T13_Dox_3.5nM,9,High,Y,1
Wee1,Wee1_04,D4,2365,T13_Dox_3.5nM,9,High,Y,1
Wee1,Wee1_05,D4,1683,T13_Dox_3.5nM,9,High,Y,1
Wee1,Wee1_06,D4,2226,T13_Dox_3.5nM,9,High,Y,1
Wee1,Wee1_07,D4,529,T13_Dox_3.5nM,9,High,Y,1
Wee1,Wee1_08,D4,726,T13_Dox_3.5nM,9,High,Y,1
Wee1,Wee1_09,D4,2237,T13_Dox_3.5nM,9,High,Y,1
Wee1,Wee1_10,D4,2172,T13_Dox_3.5nM,9,High,Y,1
Wwtr1,Wwtr1_01,D4,187,T13_Dox_3.5nM,9,High,Y,1
Wwtr1,Wwtr1_02,D4,1188,T13_Dox_3.5nM,9,High,Y,1
Wwtr1,Wwtr1_03,D4,2274,T13_Dox_3.5nM,9,High,Y,1
Wwtr1,Wwtr1_04,D4,1871,T13_Dox_3.5nM,9,High,Y,1
Wwtr1,Wwtr1_05,D4,812,T13_Dox_3.5nM,9,High,Y,1
Wwtr1,Wwtr1_06,D4,2013,T13_Dox_3.5nM,9,High,Y,1
Wwtr1,Wwtr1_07,D4,958,T13_Dox_3.5nM,9,High,Y,1
Wwtr1,Wwtr1_08,D4,497,T13_Dox_3.5nM,9,High,Y,1
Wwtr1,Wwtr1_09,D4,1684,T13_Dox_3.5nM,9,High,Y,1
Wwtr1,Wwtr1_10,D4,1716,T13_Dox_3.5nM,9,High,Y,1
Yap1,Yap1_01,D4,800,T13_Dox_3.5nM,9,High,Y,1
Yap1,Yap1_02,D4,1605,T13_Dox_3.5nM,9,High,Y,1
Yap1,Yap1_03,D4,1509,T13_Dox_3.5nM,9,High,Y,1
Yap1,Yap1_04,D4,1863,T13_Dox_3.5nM,9,High,Y,1
Yap1,Yap1_05,D4,1812,T13_Dox_3.5nM,9,High,Y,1
Yap1,Yap1_06,D4,1815,T13_Dox_3.5nM,9,High,Y,1
Yap1,Yap1_07,D4,1586,T13_Dox_3.5nM,9,High,Y,1
Yap1,Yap1_08,D4,1031,T13_Dox_3.5nM,9,High,Y,1
Yap1,Yap1_09,D4,706,T13_Dox_3.5nM,9,High,Y,1
Yap1,Yap1_10,D4,1612,T13_Dox_3.5nM,9,High,Y,1
Ywhaz,Ywhaz_01,D4,991,T13_Dox_3.5nM,9,High,Y,1
Ywhaz,Ywhaz_02,D4,1267,T13_Dox_3.5nM,9,High,Y,1
Ywhaz,Ywhaz_03,D4,825,T13_Dox_3.5nM,9,High,Y,1
Ywhaz,Ywhaz_04,D4,1078,T13_Dox_3.5nM,9,High,Y,1
Ywhaz,Ywhaz_05,D4,1369,T13_Dox_3.5nM,9,High,Y,1
Ywhaz,Ywhaz_06,D4,951,T13_Dox_3.5nM,9,High,Y,1
Ywhaz,Ywhaz_07,D4,956,T13_Dox_3.5nM,9,High,Y,1
Ywhaz,Ywhaz_08,D4,2812,T13_Dox_3.5nM,9,High,Y,1
Ywhaz,Ywhaz_09,D4,1003,T13_Dox_3.5nM,9,High,Y,1
Ywhaz,Ywhaz_10,D4,985,T13_Dox_3.5nM,9,High,Y,1
Zeb1,Zeb1_01,D4,1696,T13_Dox_3.5nM,9,High,Y,1
Zeb1,Zeb1_02,D4,1706,T13_Dox_3.5nM,9,High,Y,1
Zeb1,Zeb1_03,D4,2502,T13_Dox_3.5nM,9,High,Y,1
Zeb1,Zeb1_04,D4,1677,T13_Dox_3.5nM,9,High,Y,1
Zeb1,Zeb1_05,D4,1476,T13_Dox_3.5nM,9,High,Y,1
Zeb1,Zeb1_06,D4,870,T13_Dox_3.5nM,9,High,Y,1
Zeb1,Zeb1_07,D4,1416,T13_Dox_3.5nM,9,High,Y,1
Zeb1,Zeb1_08,D4,1052,T13_Dox_3.5nM,9,High,Y,1
Zeb1,Zeb1_09,D4,2570,T13_Dox_3.5nM,9,High,Y,1
Zeb1,Zeb1_10,D4,907,T13_Dox_3.5nM,9,High,Y,1
NT,NT_01,D5,2056,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_02,D5,3139,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_03,D5,1075,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_04,D5,1714,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_05,D5,1981,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_06,D5,1524,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_07,D5,2055,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_08,D5,720,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_09,D5,3381,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_10,D5,614,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_11,D5,1091,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_12,D5,1315,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_13,D5,3325,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_14,D5,1433,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_15,D5,3184,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_16,D5,1445,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_17,D5,2738,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_18,D5,1535,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_19,D5,2601,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_20,D5,1314,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_21,D5,2482,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_22,D5,1081,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_23,D5,3488,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_24,D5,1984,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_25,D5,1470,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_26,D5,1600,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_27,D5,605,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_28,D5,1664,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_29,D5,940,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_30,D5,2136,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_31,D5,3121,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_32,D5,2458,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_33,D5,1501,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_34,D5,709,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_35,D5,2640,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_36,D5,1684,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_37,D5,2318,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_38,D5,2357,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_39,D5,2519,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_40,D5,378,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_41,D5,1939,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_42,D5,1009,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_43,D5,1664,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_44,D5,2219,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_45,D5,1712,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_46,D5,2352,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_47,D5,787,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_48,D5,1330,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_49,D5,474,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_50,D5,1881,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_51,D5,801,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_52,D5,507,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_53,D5,1490,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_54,D5,1212,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_55,D5,516,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_56,D5,2591,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_57,D5,1148,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_58,D5,3242,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_59,D5,2010,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_60,D5,1099,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_61,D5,1026,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_62,D5,3505,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_63,D5,1878,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_64,D5,2031,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_65,D5,1886,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_66,D5,1994,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_67,D5,1355,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_68,D5,837,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_69,D5,3335,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_70,D5,2554,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_71,D5,2591,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_72,D5,808,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_73,D5,1701,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_74,D5,1638,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_75,D5,2074,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_76,D5,1725,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_77,D5,2227,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_78,D5,2013,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_79,D5,1527,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_80,D5,2253,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_81,D5,1830,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_82,D5,3021,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_83,D5,2089,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_84,D5,1526,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_85,D5,1892,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_86,D5,2653,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_87,D5,2116,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_88,D5,2726,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_89,D5,2233,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_90,D5,1361,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_91,D5,1722,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_92,D5,1550,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_93,D5,3487,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_94,D5,2482,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_95,D5,853,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_96,D5,2040,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_97,D5,1124,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_98,D5,2216,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_99,D5,1524,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_100,D5,1826,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_101,D5,2282,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_102,D5,559,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_103,D5,1821,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_104,D5,721,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_105,D5,814,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_106,D5,1042,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_107,D5,2897,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_108,D5,2366,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_109,D5,1565,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_110,D5,1616,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_111,D5,2698,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_112,D5,1694,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_113,D5,3781,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_114,D5,2834,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_115,D5,1792,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_116,D5,717,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_117,D5,3244,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_118,D5,1740,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_119,D5,2960,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_120,D5,382,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_121,D5,534,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_122,D5,1561,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_123,D5,2322,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_124,D5,1121,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_125,D5,1944,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_126,D5,788,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_127,D5,2309,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_128,D5,2366,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_129,D5,1436,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_130,D5,2750,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_131,D5,683,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_132,D5,1439,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_133,D5,2037,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_134,D5,3036,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_135,D5,2750,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_136,D5,1009,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_137,D5,3265,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_138,D5,3629,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_139,D5,2097,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_140,D5,2031,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_141,D5,2945,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_142,D5,2612,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_143,D5,2438,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_144,D5,2566,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_145,D5,500,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_146,D5,592,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_147,D5,1915,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_148,D5,1032,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_149,D5,2175,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_150,D5,2246,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_151,D5,1291,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_152,D5,803,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_153,D5,2107,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_154,D5,1056,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_155,D5,3054,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_156,D5,1310,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_157,D5,3048,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_158,D5,849,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_159,D5,2518,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_160,D5,635,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_161,D5,1691,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_162,D5,2661,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_163,D5,1952,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_164,D5,3008,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_165,D5,2902,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_166,D5,2906,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_167,D5,1385,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_168,D5,1602,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_169,D5,1391,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_170,D5,1873,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_171,D5,2968,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_172,D5,1312,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_173,D5,2016,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_174,D5,2044,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_175,D5,1179,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_176,D5,2725,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_177,D5,2211,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_178,D5,1421,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_179,D5,3406,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_180,D5,2416,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_181,D5,1781,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_182,D5,2171,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_183,D5,2409,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_184,D5,1951,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_185,D5,3186,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_186,D5,1325,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_187,D5,2593,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_188,D5,3073,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_189,D5,3366,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_190,D5,2611,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_191,D5,1082,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_192,D5,2056,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_193,D5,1326,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_194,D5,730,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_195,D5,2598,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_196,D5,3346,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_197,D5,1325,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_198,D5,1144,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_199,D5,1788,T13_Dox_Vehicle,9,Vehicle,Y,2
NT,NT_200,D5,3513,T13_Dox_Vehicle,9,Vehicle,Y,2
EGFP,EGFP_01,D5,785,T13_Dox_Vehicle,9,Vehicle,Y,2
EGFP,EGFP_02,D5,3406,T13_Dox_Vehicle,9,Vehicle,Y,2
EGFP,EGFP_03,D5,3097,T13_Dox_Vehicle,9,Vehicle,Y,2
EGFP,EGFP_04,D5,670,T13_Dox_Vehicle,9,Vehicle,Y,2
EGFP,EGFP_05,D5,1611,T13_Dox_Vehicle,9,Vehicle,Y,2
EGFP,EGFP_06,D5,1431,T13_Dox_Vehicle,9,Vehicle,Y,2
EGFP,EGFP_07,D5,1043,T13_Dox_Vehicle,9,Vehicle,Y,2
EGFP,EGFP_08,D5,1043,T13_Dox_Vehicle,9,Vehicle,Y,2
EGFP,EGFP_09,D5,1670,T13_Dox_Vehicle,9,Vehicle,Y,2
EGFP,EGFP_10,D5,1881,T13_Dox_Vehicle,9,Vehicle,Y,2
Luc,Luc_01,D5,897,T13_Dox_Vehicle,9,Vehicle,Y,2
Luc,Luc_02,D5,2624,T13_Dox_Vehicle,9,Vehicle,Y,2
Luc,Luc_03,D5,512,T13_Dox_Vehicle,9,Vehicle,Y,2
Luc,Luc_04,D5,593,T13_Dox_Vehicle,9,Vehicle,Y,2
Luc,Luc_05,D5,2627,T13_Dox_Vehicle,9,Vehicle,Y,2
Luc,Luc_06,D5,757,T13_Dox_Vehicle,9,Vehicle,Y,2
Luc,Luc_07,D5,562,T13_Dox_Vehicle,9,Vehicle,Y,2
Luc,Luc_08,D5,1364,T13_Dox_Vehicle,9,Vehicle,Y,2
Luc,Luc_09,D5,1338,T13_Dox_Vehicle,9,Vehicle,Y,2
Luc,Luc_10,D5,1487,T13_Dox_Vehicle,9,Vehicle,Y,2
Trp53,Trp53_01,D5,854,T13_Dox_Vehicle,9,Vehicle,Y,2
Trp53,Trp53_02,D5,1309,T13_Dox_Vehicle,9,Vehicle,Y,2
Trp53,Trp53_03,D5,1831,T13_Dox_Vehicle,9,Vehicle,Y,2
Trp53,Trp53_04,D5,2394,T13_Dox_Vehicle,9,Vehicle,Y,2
Trp53,Trp53_05,D5,1295,T13_Dox_Vehicle,9,Vehicle,Y,2
Trp53,Trp53_06,D5,1767,T13_Dox_Vehicle,9,Vehicle,Y,2
Trp53,Trp53_07,D5,1223,T13_Dox_Vehicle,9,Vehicle,Y,2
Trp53,Trp53_08,D5,1961,T13_Dox_Vehicle,9,Vehicle,Y,2
Trp53,Trp53_09,D5,1407,T13_Dox_Vehicle,9,Vehicle,Y,2
Trp53,Trp53_10,D5,1272,T13_Dox_Vehicle,9,Vehicle,Y,2
Kif11,Kif11_01,D5,1003,T13_Dox_Vehicle,9,Vehicle,Y,2
Kif11,Kif11_02,D5,1347,T13_Dox_Vehicle,9,Vehicle,Y,2
Kif11,Kif11_03,D5,750,T13_Dox_Vehicle,9,Vehicle,Y,2
Kif11,Kif11_04,D5,1883,T13_Dox_Vehicle,9,Vehicle,Y,2
Kif11,Kif11_05,D5,765,T13_Dox_Vehicle,9,Vehicle,Y,2
Kif11,Kif11_06,D5,1020,T13_Dox_Vehicle,9,Vehicle,Y,2
Kif11,Kif11_07,D5,630,T13_Dox_Vehicle,9,Vehicle,Y,2
Kif11,Kif11_08,D5,591,T13_Dox_Vehicle,9,Vehicle,Y,2
Kif11,Kif11_09,D5,790,T13_Dox_Vehicle,9,Vehicle,Y,2
Kif11,Kif11_10,D5,2127,T13_Dox_Vehicle,9,Vehicle,Y,2
Pcna,Pcna_01,D5,1065,T13_Dox_Vehicle,9,Vehicle,Y,2
Pcna,Pcna_02,D5,1544,T13_Dox_Vehicle,9,Vehicle,Y,2
Pcna,Pcna_03,D5,904,T13_Dox_Vehicle,9,Vehicle,Y,2
Pcna,Pcna_04,D5,1655,T13_Dox_Vehicle,9,Vehicle,Y,2
Pcna,Pcna_05,D5,1385,T13_Dox_Vehicle,9,Vehicle,Y,2
Pcna,Pcna_06,D5,1340,T13_Dox_Vehicle,9,Vehicle,Y,2
Pcna,Pcna_07,D5,1155,T13_Dox_Vehicle,9,Vehicle,Y,2
Pcna,Pcna_08,D5,1815,T13_Dox_Vehicle,9,Vehicle,Y,2
Pcna,Pcna_09,D5,945,T13_Dox_Vehicle,9,Vehicle,Y,2
Pcna,Pcna_10,D5,885,T13_Dox_Vehicle,9,Vehicle,Y,2
Psmc5,Psmc5_01,D5,942,T13_Dox_Vehicle,9,Vehicle,Y,2
Psmc5,Psmc5_02,D5,1370,T13_Dox_Vehicle,9,Vehicle,Y,2
Psmc5,Psmc5_03,D5,1516,T13_Dox_Vehicle,9,Vehicle,Y,2
Psmc5,Psmc5_04,D5,425,T13_Dox_Vehicle,9,Vehicle,Y,2
